"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Lesbian Connection",2006,1341,"Essex Junction","VT","United States","Essex Junction, VT, United States",-73.1112207,44.4905433,"essex junction, essex, vt, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Ester","AK","United States","Ester, AK, United States",-147.9730501,64.8466565,"ester, ak 99709, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Eugene","OR","United States","Eugene, OR, United States",-123.0867536,44.0520691,"eugene, or, usa",5,0.372856077554064
"Lesbian Connection",2006,1341,"Eureka","CA","United States","Eureka, CA, United States",-124.1636729,40.8020712,"eureka, ca, usa",3,0.223713646532438
"Lesbian Connection",2006,1341,"Eureka Springs","AR","United States","Eureka Springs, AR, United States",-93.7392889,36.4006499,"eureka springs, ar, usa",3,0.223713646532438
"Lesbian Connection",2006,1341,"Evansville","IN","United States","Evansville, IN, United States",-87.5710898,37.9715592,"evansville, in, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Everett","WA","United States","Everett, WA, United States",-122.2020794,47.9789848,"everett, wa, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Evergreen","CO","United States","Evergreen, CO, United States",-105.3172146,39.6333213,"evergreen, co 80439, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Factoryville","PA","United States","Factoryville, PA, United States",-75.7826932,41.5631327,"factoryville, pa 18419, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Fair Lawn","NJ","United States","Fair Lawn, NJ, United States",-74.1318096,40.9403762,"fair lawn, nj 07410, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Fairbanks","AK","United States","Fairbanks, AK, United States",-147.7199756,64.8400511,"fairbanks, ak, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Fairborn","OH","United States","Fairborn, OH, United States",-84.0193789,39.8208925,"fairborn, oh 45324, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Fairfield","CA","United States","Fairfield, CA, United States",-122.0405151,38.2491956,"fairfield, ca, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Fairfield","CT","United States","Fairfield, CT, United States",-73.2612615,41.1408363,"fairfield, ct, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Falling Waters","WV","United States","Falling Waters, WV, United States",-77.890639,39.559546,"falling waters, wv 25419, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Falls Church","VA","United States","Falls Church, VA, United States",-77.1710914,38.882334,"falls church, va, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Falmouth","MA","United States","Falmouth, MA, United States",-70.6085886,41.5532208,"falmouth, ma, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Fargo","ND","United States","Fargo, ND, United States",-96.7898034,46.8771863,"fargo, nd, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Farmington Hills","MI","United States","Farmington Hills, MI, United States",-83.3677168,42.4989936,"farmington hills, mi, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Fayetteville","AR","United States","Fayetteville, AR, United States",-94.1605839,36.0626579,"fayetteville, ar, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Fayetteville","NC","United States","Fayetteville, NC, United States",-78.8783774,35.0523673,"fayetteville, nc, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Fayetteville","PA","United States","Fayetteville, PA, United States",-77.5499888,39.9112028,"fayetteville, pa, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Fayetteville","WV","United States","Fayetteville, WV, United States",-81.1039911,38.0528884,"fayetteville, wv 25840, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Featherston","","New Zealand","Featherston, , New Zealand",175.3272871,-41.1176453,"featherston, new zealand",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Federick","MD","United States","Federick, MD, United States",-77.4105409,39.4142688,"frederick, md, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Felton","CA","United States","Felton, CA, United States",-122.0732973,37.0513374,"felton, ca, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Ferndale","CA","United States","Ferndale, CA, United States",-124.2639442,40.5762406,"ferndale, ca 95536, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Ferndale","MI","United States","Ferndale, MI, United States",-83.1346478,42.4605917,"ferndale, mi 48220, usa",3,0.223713646532438
"Lesbian Connection",2006,1341,"Ferndale","NY","United States","Ferndale, NY, United States",-74.7386296,41.7733087,"ferndale, ny, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Findlay","OH","United States","Findlay, OH, United States",-83.6499321,41.04422,"findlay, oh 45840, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Flagstaff","AZ","United States","Flagstaff, AZ, United States",-111.651302,35.1982836,"flagstaff, az, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Flemington","NJ","United States","Flemington, NJ, United States",-74.8593318,40.5123258,"flemington, nj 08822, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Flint","MI","United States","Flint, MI, United States",-83.6874562,43.0125274,"flint, mi, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Florence","CO","United States","Florence, CO, United States",-105.1185988,38.3902777,"florence, co 81226, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Floyd","VA","United States","Floyd, VA, United States",-80.3200502,36.9112443,"floyd, va 24091, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Floyds Knobs","IN","United States","Floyds Knobs, IN, United States",-85.8738399,38.3242901,"floyds knobs, in, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Forest Hills","NY","United States","Forest Hills, NY, United States",-73.8448469,40.718106,"forest hills, queens, ny 11375, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Forest Lake","MN","United States","Forest Lake, MN, United States",-92.9852183,45.2788561,"forest lake, mn, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Fort Bragg","CA","United States","Fort Bragg, CA, United States",-123.8052935,39.445723,"fort bragg, ca 95437, usa",3,0.223713646532438
"Lesbian Connection",2006,1341,"Fort Collins","CO","United States","Fort Collins, CO, United States",-105.084423,40.5852602,"fort collins, co, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Fort Lauderdale","FL","United States","Fort Lauderdale, FL, United States",-80.1373174,26.1224386,"fort lauderdale, fl, usa",3,0.223713646532438
"Lesbian Connection",2006,1341,"Fort Myers","FL","United States","Fort Myers, FL, United States",-81.8723084,26.640628,"fort myers, fl, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Fort Smith","AR","United States","Fort Smith, AR, United States",-94.4209646,35.3843722,"fort smith, ar, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Fort Washington","MD","United States","Fort Washington, MD, United States",-77.0230313,38.7073379,"fort washington, md, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Fort Wayne","IN","United States","Fort Wayne, IN, United States",-85.1393513,41.079273,"fort wayne, in, usa",4,0.298284862043251
"Lesbian Connection",2006,1341,"Fort Worth","TX","United States","Fort Worth, TX, United States",-97.3307658,32.7554883,"fort worth, tx, usa",3,0.223713646532438
"Lesbian Connection",2006,1341,"Fountain Inn","SC","United States","Fountain Inn, SC, United States",-82.1956679,34.6890095,"fountain inn, sc, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Frankfort","KY","United States","Frankfort, KY, United States",-84.8732835,38.2009055,"frankfort, ky 40601, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Franklin","MA","United States","Franklin, MA, United States",-71.396725,42.0834313,"franklin, ma 02038, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Franklin","NC","United States","Franklin, NC, United States",-83.3815429,35.1823171,"franklin, nc 28734, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Franklin","OH","United States","Franklin, OH, United States",-84.3041074,39.5589474,"franklin, oh 45005, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Franklinville","NJ","United States","Franklinville, NJ, United States",-75.080747,39.6177969,"franklinville, franklin, nj 08322, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Fredericksburg","VA","United States","Fredericksburg, VA, United States",-77.4605399,38.3031837,"fredericksburg, va 22401, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Freehold","NJ","United States","Freehold, NJ, United States",-74.3000878,40.2136754,"freehold township, nj, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Freeport","ME","United States","Freeport, ME, United States",-70.1031201,43.8570065,"freeport, me 04032, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Freiburg","","Germany","Freiburg, , Germany",7.8421043,47.9990077,"freiburg im breisgau, germany",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Friday Harbor","WA","United States","Friday Harbor, WA, United States",-123.0171242,48.5342662,"friday harbor, wa 98250, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Frostburg","MD","United States","Frostburg, MD, United States",-78.928357,39.6581424,"frostburg, md 21532, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Gainesville","FL","United States","Gainesville, FL, United States",-82.3248262,29.6516344,"gainesville, fl, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Galax","VA","United States","Galax, VA, United States",-80.9239671,36.6612387,"galax, va 24333, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Galesville","WI","United States","Galesville, WI, United States",-91.3490376,44.0816282,"galesville, wi, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Galveston","TX","United States","Galveston, TX, United States",-94.7976958,29.3013479,"galveston, tx, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Gardnerville","NV","United States","Gardnerville, NV, United States",-119.7496216,38.9412959,"gardnerville, nv, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Garrettsville","OH","United States","Garrettsville, OH, United States",-81.0964856,41.2842224,"garrettsville, oh 44231, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Gary","IN","United States","Gary, IN, United States",-87.3371523,41.6020403,"gary, in, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Germantown","MD","United States","Germantown, MD, United States",-77.2716502,39.1731621,"germantown, md, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Gettysburg","PA","United States","Gettysburg, PA, United States",-77.2310955,39.8309293,"gettysburg, pa 17325, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Gig Harbor","WA","United States","Gig Harbor, WA, United States",-122.5801293,47.329264,"gig harbor, wa, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Glen Burnie","MD","United States","Glen Burnie, MD, United States",-76.6246886,39.1626084,"glen burnie, md, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Gobles","MI","United States","Gobles, MI, United States",-85.8794635,42.3608691,"gobles, mi 49055, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Goodview","VA","United States","Goodview, VA, United States",-79.7250338,37.2143074,"goodview, va 24095, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Gordo","AL","United States","Gordo, AL, United States",-87.9027962,33.3201178,"gordo, al 35466, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Gorham","ME","United States","Gorham, ME, United States",-70.4442252,43.6795314,"gorham, me, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Grand Isle","VT","United States","Grand Isle, VT, United States",-73.2923538,44.7225436,"grand isle, vt 05458, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Grand Marals","MN","United States","Grand Marals, MN, United States",-90.3342727,47.7504469,"grand marais, mn 55604, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Grand Rapids","MI","United States","Grand Rapids, MI, United States",-85.6680863,42.9633599,"grand rapids, mi, usa",5,0.372856077554064
"Lesbian Connection",2006,1341,"Granville","OH","United States","Granville, OH, United States",-82.5196037,40.0681192,"granville, oh, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Graton","CA","United States","Graton, CA, United States",-122.8697158,38.4363022,"graton, ca, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Gravelswitch","KY","United States","Gravelswitch, KY, United States",-85.052181,37.5786819,"gravel switch, ky 40328, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Grawn","MI","United States","Grawn, MI, United States",-85.6923204,44.6634149,"grawn, mi, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Gray","TN","United States","Gray, TN, United States",-82.4765352,36.4198258,"gray, tn 37615, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Greeley","CO","United States","Greeley, CO, United States",-104.7091322,40.4233142,"greeley, co, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Greenfield","MA","United States","Greenfield, MA, United States",-72.5994104,42.587915,"greenfield, ma 01301, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Greenville","OH","United States","Greenville, OH, United States",-84.6330115,40.1028264,"greenville, oh 45331, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Greenwood","IN","United States","Greenwood, IN, United States",-86.1066526,39.6136578,"greenwood, in, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Greer","SC","United States","Greer, SC, United States",-82.2270568,34.9387279,"greer, sc, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Greifswald","","Germany","Greifswald, , Germany",13.3923414,54.0865463,"greifswald, germany",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Griswold","CT","United States","Griswold, CT, United States",-71.9282781,41.5961439,"griswold, ct, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Grove","WI","United States","Grove, WI, United States",-88.7878678,43.7844397,"wisconsin, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Grover Beach","CA","United States","Grover Beach, CA, United States",-120.6212821,35.1216424,"grover beach, ca, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Guerneville","CA","United States","Guerneville, CA, United States",-122.9961102,38.5018575,"guerneville, ca 95446, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Guilford","VT","United States","Guilford, VT, United States",-72.575487,42.8170235,"guilford, vt 05301, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Gulfport","FL","United States","Gulfport, FL, United States",-82.7034334,27.7483613,"gulfport, fl, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Haarlem","","Netherlands","Haarlem, , Netherlands",4.6462194,52.3873878,"haarlem, netherlands",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Halifax","NS","Canada","Halifax, NS, Canada",-63.1005273,44.8857087,"halifax regional municipality, ns, canada",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Hallandale","FL","United States","Hallandale, FL, United States",-80.148379,25.9812024,"hallandale beach, fl 33009, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Hamburg","","Germany","Hamburg, , Germany",9.9871703,53.5488282,"hamburg, germany",2,0.149142431021626
