"","title","city","state","year","notes","publication","country","Entity.Type","description","mgg.type","geocode.value","lon","lat","geoAddress","type","star.type","Other.Entities","Content.Type","Vol..","Issue..","Month","ID","concat_key","orig.lc.long","orig.lc.lat","amenityfeatures","address","unclear.address","stars","mentions.race","mentions.disability","Last.Modified","Notes.2"
"1527","Carol's Speakeasy","Chicago","IL",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)(Great Mondays)","Bars/Clubs","Chicago, IL, United States",-87.6297982,41.8781136,"chicago, il, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*),(P),(YC),(D)",NA,NA,NA,NA,NA,NA,NA
"1528","Carolina Gay Association","Chapel Hill","NC",1983,"PO Box 39 Carolina Union, Chapel Hill, 27514","Gaia's Guide","United States",NA,"Tel. 962-4401.",NA,"Chapel Hill, NC, United States",-79.0558445,35.9131996,"chapel hill, nc, usa","Group","Organizations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","checked","*","","","",NA
"1529","Caroline's","New York City","NY",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","New York City, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(R)",NA,NA,NA,NA,NA,NA,NA
"1530","Carondelet Park","St. Louis","MO",1983,"","Bob Damron's Address Book","United States",NA,"(This & other parks are AYOR)","Cruising Areas","St. Louis, MO, United States",-90.1994042,38.6270025,"st. louis, mo, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area,(AYOR)",NA,NA,NA,NA,NA,NA,NA
"1531","Carousel","Grand Rapids","MI",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)(Game room - PT) (Occ. S)","Bars/Clubs,Restaurant","Grand Rapids, MI, United States",-85.6680863,42.9633599,"grand rapids, mi, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(D),(R),(PT),(*),(S)",NA,NA,NA,NA,NA,NA,NA
"1532","Carousel","Grand Rapids","MI",1983,"","Gaia's Guide","United States",NA,"SW Tel. 454 2639.",NA,"Grand Rapids, MI, United States",-85.6680863,42.9633599,"grand rapids, mi, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 Clonia ","","***","","","Lilly Smith",NA
"1533","Carousel","Tampa","FL",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)(Some L)","Bars/Clubs","Tampa, FL, United States",-82.4571776,27.950575,"tampa, fl, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(D),(L)",NA,NA,NA,NA,NA,NA,NA
"1534","Carousel Book Store","Nashville","TN",1983,"","Bob Damron's Address Book","United States",NA,"(Glory holes)","Book Store,Cruising Areas","Nashville, TN, United States",-86.7816016,36.1626638,"nashville, tn, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*)",NA,NA,NA,NA,NA,NA,NA
"1535","Carousel Guest House","Fire Island","NY",1983,"","Bob Damron's Address Book","United States",NA,"","Hotel","Fire Island, NY, United States",-73.1459474,40.6475997,"fire island, ny, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(H)",NA,NA,NA,NA,NA,NA,NA
"1536","Carousel Hotel Bar","Ocean City","MD",1983,"","Bob Damron's Address Book","United States",NA,"","Bars/Clubs,Hotel","Ocean City, MD, United States",-75.0849058,38.3365032,"ocean city, md, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M)",NA,NA,NA,NA,NA,NA,NA
"1537","Carousel Restaurant","Sacramento","CA",1983,"Picture of Carousel Restaurant in the new Arden Fair Mall:  https://calisphere.org/item/f920626cc51e44489fac028bc8beeb67/","Bob Damron's Address Book","United States",NA,"T-Room - Arden Fair Shopping Center","Cruising Areas,Restaurant","Sacramento, CA, United States",-121.4943996,38.5815719,"sacramento, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"1538","Carpenters Beach","Rehoboth Beach","DE",1983,"","Bob Damron's Address Book","United States",NA,"below S. end of Boardwalk at foot of Queen St., just N. of Silver Lake","Cruising Areas","Rehoboth Beach, DE, United States",-75.0760137,38.7209454,"rehoboth beach, de, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area,(*)",NA,NA,NA,NA,NA,NA,NA
"1539","Carriage House","Muncie","IN",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","Muncie, IN, United States",-85.3863599,40.1933767,"muncie, in, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M),(R)",NA,NA,NA,NA,NA,NA,NA
"1540","Carriage House","Muncie","IN",1983,"","Gaia's Guide","United States",NA,"Tel. 282-7411. Open 7 days a week from 4pm-1am. Sunday closes at 12:30am. NOTE:THIS BAR IS NOT OPENLY GAY.",NA,"Muncie, IN, United States",-85.3863599,40.1933767,"muncie, in, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"247 Kilgore Ave","","**","","","Lilly Smith",NA
"1541","Carriage Trade","Los Angeles","CA",1983,"","Bob Damron's Address Book","United States",NA,"at Harper","Restaurant","Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(R),(*)",NA,NA,NA,NA,NA,NA,NA
"1542","Carroll's Tavern","Washington","DC",1983,"","Bob Damron's Address Book","United States",NA,"(Lunch *)(RT-nights)","Restaurant","Washington, DC, United States",-77.0368707,38.9071923,"washington, dc, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(R),(RT),(*)",NA,NA,NA,NA,NA,NA,NA
"1543","Carrousel","Tampa","FL",1983,"","Gaia's Guide","United States",NA,"Tel. ?",NA,"Tampa, FL, United States",-82.4571776,27.950575,"tampa, fl, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1806 W Platt ","","****","","","Lilly Smith",NA
"1544","Carrsyn Associates","Portland","OR",1983,"Ad for secretarial services ","Lesbian Connection","United States","Business",NA,NA,"Portland, OR, United States",-122.6783853,45.515232,"portland, or, usa",NA,NA,"","Advertisement","6","5","December/ Winter Catalog","https://www.jstor.org/stable/pdf/community.28039202.pdf?refreqid=excelsior%3Af329fed37bd659a1ad99a8949a692b04&ab_segments=&origin=&acceptTC=1","Portland_OR_United States","-122.67419","45.5202471",NA,NA,NA,NA,NA,NA,NA,NA
"1545","Carson City","New Orleans","LA",1983,"","Bob Damron's Address Book","United States",NA,"","Bars/Clubs","New Orleans, LA, United States",-90.0715323,29.9510658,"new orleans, la, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L),(C&W),(D)",NA,NA,NA,NA,NA,NA,NA
"1546","Carter Lake","Omaha","NE",1983,"","Bob Damron's Address Book","United States",NA,"","Cruising Areas","Omaha, NE, United States",-95.9345034,41.2565369,"omaha, ne, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"1547","Caruselle (The Nevada) ","Poughkeepsie","NY",1983,"","Gaia's Guide","United States",NA,"Tel. 384 6893. New ownership, March
1983, but still all gay and often mostly women. Recommended. ",NA,"Poughkeepsie, NY, United States",-73.9209701,41.7003713,"poughkeepsie, ny, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Route 9 W ","checked","***","","","",NA
"1548","Cary Town Novelties","Richmond","VA",1983,"","Bob Damron's Address Book","United States",NA,"(Books, etc.)","Book Store","Richmond, VA, United States",-77.4360481,37.5407246,"richmond, va, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"1549","Cary Towne Inn","Richmond","VA",1983,"","Bob Damron's Address Book","United States",NA,"(Some YC, 'drags', Unisex)(Disco)(Breakfast & lunch)","Restaurant,Bars/Clubs","Richmond, VA, United States",-77.4360481,37.5407246,"richmond, va, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*),(YC),(D),(R)",NA,NA,NA,NA,NA,NA,NA
"1550","Cary Towne Inn","Richmond","VI",1983,"","Gaia's Guide","United States",NA,"Tel. 355 9963. Women's bar. DJ's 7 nights a week.
Drag show, Sunday nights. Restaurant during day. Bar after Bpm. Hard liquor.",NA,"Richmond, VI, United States",-77.4360481,37.5407246,"richmond, va, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3028 West Cary St","","****","","","",NA
"1551","Casa 1335 Guest House","Sarasota","FL",1983,"","Bob Damron's Address Book","United States",NA,"","Bars/Clubs","Sarasota, FL, United States",-82.5310117,27.336465,"sarasota, fl, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*)",NA,NA,NA,NA,NA,NA,NA
"1552","Casa de Cristal","San Francisco","CA",1983,"","Bob Damron's Address Book","United States",NA,"nr. Polk","Restaurant","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(R),(*)",NA,NA,NA,NA,NA,NA,NA
"1553","Casa de Pica","Old Town","CA",1983,"","Bob Damron's Address Book","United States",NA,"(Bazaar Del Mundo)","Cruising Areas","Old Town, CA, United States",-117.1969793,32.7542167,"old town, san diego, ca 92110, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"1554","Casa Donovan","Key West","FL",1983,"","Bob Damron's Address Book","United States",NA,"(Guest House)","Hotel","Key West, FL, United States",-81.7841722,24.5554183,"key west, florida 33040, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*)",NA,NA,NA,NA,NA,NA,NA
"1555","Casa Lido","Trenton","NJ",1983,"","Bob Damron's Address Book","United States",NA,"(Disco))(SM - W - downstairs)","Bars/Clubs,Restaurant","Trenton, NJ, United States",-74.759717,40.2205824,"trenton, nj, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*),(D),(R),(PT),(SM),(W)",NA,NA,NA,NA,NA,NA,NA
"1556","Casa Lido","Trenton","NJ",1983,"","Gaia's Guide","United States",NA,"Tel 394 8158 Dance bar ",NA,"Trenton, NJ, United States",-74.759717,40.2205824,"trenton, nj, usa","Bar/Restuarant","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120 South Warren St ","","MGM**","","","",NA
"1557","Casa Loma","San Francisco","CA",1983,"","Bob Damron's Address Book","United States",NA,"(Sauna & sundeck) at Fell","Hotel","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(*),(H)",NA,NA,NA,NA,NA,NA,NA
"1558","Casablanca","Bakersfield","CA",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)","Bars/Clubs","Bakersfield, CA, United States",-119.0187125,35.3732921,"bakersfield, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(YC),(D),(*)",NA,NA,NA,NA,NA,NA,NA
"1559","Casablanca","Bakersfield","CA",1983,"","Gaia's Guide","United States",NA,"Tel. 395-9282.",NA,"Bakersfield, CA, United States",-119.0187125,35.3732921,"bakersfield, ca, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1927 ""K"" St","checked","**","","","Lilly Smith",NA
"1560","Casablanca","Kansas City","MO",1983,"","Gaia's Guide","United States",NA,"Tel 531 9703 Disco and game rooms",NA,"Kansas City, MO, United States",-94.5785667,39.0997265,"kansas city, mo, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3611 Broadway ","","**","","","",NA
"1561","Casablanca","Los Angeles","CA",1983,"","Bob Damron's Address Book","United States",NA,"(rear)","Bars/Clubs","Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(D),(E)",NA,NA,NA,NA,NA,NA,NA
"1562","Casablanca","Minneapolis","MN",1983,"","Bob Damron's Address Book","United States",NA,"(Upstairs above The Gay Nineties)","Restaurant,Bars/Clubs","Minneapolis, MN, United States",-93.2650108,44.977753,"minneapolis, mn, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(R),(P),(E)",NA,NA,NA,NA,NA,NA,NA
"1563","Casablanca Disco","Montgomery","AL",1983,"","Gaia's Guide","United States",NA,"",NA,"Montgomery, AL, United States",-86.3077368,32.3792233,"montgomery, al, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 305 Randolph.","","**","","","Lilly Smith",NA
"1564","Casablanca Guest House","Provincetown","MA",1983,"","Bob Damron's Address Book","United States",NA,"","Hotel","Provincetown, MA, United States",-70.1846012,42.0547136,"provincetown, ma, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(H)",NA,NA,NA,NA,NA,NA,NA
"1565","Casbah","Bridgeport","CT",1983,"","Bob Damron's Address Book","United States",NA,"('Drags')","Bars/Clubs","Bridgeport, CT, United States",-73.1894384,41.1792258,"bridgeport, ct, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M),(RT),(B)",NA,NA,NA,NA,NA,NA,NA
"1566","Casbah","Bridgeport","CT",1983,"","Bob Damron's Address Book","United States",NA,"('Drags')","Bars/Clubs","Bridgeport, CT, United States",-73.1894384,41.1792258,"bridgeport, ct, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M),(RT),(B)",NA,NA,NA,NA,NA,NA,NA
"1567","Casbah","Palm Springs","CA",1983,"","Bob Damron's Address Book","United States",NA,"(Lunches - beer & wine) Desert Palms Inn","Hotel","Palm Springs, CA, United States",-116.5452921,33.8302961,"palm springs, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"1568","Casbah","Palm Springs","CA",1983,"","Gaia's Guide","United States",NA,"Tel. 328-9000. This is the bar at the Desert Palms Inn.",NA,"Palm Springs, CA, United States",-116.5452921,33.8302961,"palm springs, ca, usa","Bars","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67-850 Highway 111","checked","","","","Lilly Smith",NA
"1569","Casbah","Sherman Oaks","CA",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","Sherman Oaks, CA, United States",-118.451357,34.1489719,"sherman oaks, los angeles, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(R),(E)",NA,NA,NA,NA,NA,NA,NA
"1570","Cascade Comm. Church","Akron","OH",1983,"","Bob Damron's Address Book","United States",NA,"","Religious Institution","Akron, OH, United States",-81.5190053,41.0814447,"akron, oh, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA
"1571","Casimir's","Denver","CO",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","Denver, CO, United States",-104.990251,39.7392358,"denver, co, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M),(R)",NA,NA,NA,NA,NA,NA,NA
"1572","Cassady's","Eugene","OR",1983,"","Gaia's Guide","United States",NA,"Tel. 484-9983. Now it's a beer and wine bar especially for women on Friday and Saturday nights. The rest of the time the ratio is 10 men to 1 woman. Hours: 4pm-2.30am Monday to Thursday. 1 pm-2.30am Friday, Saturday and Sunday.",NA,"Eugene, OR, United States",-123.0867536,44.0520691,"eugene, or, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"539 East 13th","","MGM**","","","",NA
"1573","Cassady's Tavern","Eugene","OR",1983,"","Bob Damron's Address Book","United States",NA,"(Some W, YC)(Cruisy)","Bars/Clubs,Cruising Areas","Eugene, OR, United States",-123.0867536,44.0520691,"eugene, or, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(W),(YC),(*)",NA,NA,NA,NA,NA,NA,NA
"1574","Cassady's Tavern","Salem","OR",1983,"","Bob Damron's Address Book","United States",NA,"(Some W , L)(Disco)","Bars/Clubs","Salem, OR, United States",-123.0350963,44.9428975,"salem, or, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(W),(L),(*),(D),(PT)",NA,NA,NA,NA,NA,NA,NA
"1575","Cassady's Tavern","Salem","OR",1983,"","Gaia's Guide","United States",NA,"Tel. 581-2326. Owned by the same two men who
own CASSADY'S in Eugene. 'A great gay crowd - about 50-50 and all gay. The men seem to
occupy one side of the bar and the women the other- each have pool tables. The dance floor
is busy and they are expanding.'",NA,"Salem, OR, United States",-123.0350963,44.9428975,"salem, or, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1930 State Street","","**?","","","",NA
"1576","Castaways","Tampa","FL",1983,"","Gaia's Guide","United States",NA,"Tel. 876-9510. Open 11:00am-3:00am.",NA,"Tampa, FL, United States",-82.4571776,27.950575,"tampa, fl, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4643 W Kennedy Blvd","","****","","","Lilly Smith",NA
"1577","Castella Hot Springs","Spanish Fort Canyon","UT",1983,"","Bob Damron's Address Book","United States",NA,"(Some W, SM, BA)(No. side of Hwy)","Bars/Clubs","Spanish Fort Canyon, UT, United States",-111.5960297,40.0838445,"spanish fork canyon, spanish fork, ut 84660, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(BA),(W),(SM)",NA,NA,NA,NA,NA,NA,NA
"1578","Castle Grande","San Francisco","CA",1983,"","Bob Damron's Address Book","United States",NA,"(French)(Lunch & Sun. brunch) at 12th St.","Restaurant","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(PE),(R),(E),(*)",NA,NA,NA,NA,NA,NA,NA
"1579","Castro Cafe","San Francisco","CA",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M),(R),(C)",NA,NA,NA,NA,NA,NA,NA
"1580","Castro Gardens","San Francisco","CA",1983,"","Bob Damron's Address Book","United States",NA,"","Restaurant","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(R)",NA,NA,NA,NA,NA,NA,NA
"1581","Castro Station","San Francisco","CA",1983,"","Bob Damron's Address Book","United States",NA,"(Some W, SM, FFA)(Opens 6 a.m.)","Bars/Clubs","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(W),(SM),(FFA),(*)",NA,NA,NA,NA,NA,NA,NA
"1582","Catacombs","Philadelphia","PA",1983,"","Bob Damron's Address Book","United States",NA,"(No booze)","Bars/Clubs","Philadelphia, PA, United States",-75.1652215,39.9525839,"philadelphia, pa, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(AH)",NA,NA,NA,NA,NA,NA,NA
"1583","Catacombs","Philadelphia","PA",1983,"","Gaia's Guide","United States",NA,"Tel. 925 6686. Closed Mondays. Disco.",NA,"Philadelphia, PA, United States",-75.1652215,39.9525839,"philadelphia, pa, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1127 Walnut St","","**","","","",NA
"1584","Catacombs","San Francisco","CA",1983,"Sex club that was located near the South of Market of San Francisco: https://en.wikipedia.org/wiki/Catacombs_(sex_club)","Bob Damron's Address Book","United States",NA,"(Call for info adm. nites) (415) 861-0513","Bars/Clubs","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(FFA),(SM)",NA,NA,NA,NA,NA,NA,NA
"1585","Catch One","Houston","TX",1983,"","Bob Damron's Address Book","United States",NA,"(Some B)(Disco)","Bars/Clubs","Houston, TX, United States",-95.3698028,29.7604267,"houston, tx, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(B),(D)",NA,NA,NA,NA,NA,NA,NA
"1586","Catch One","Los Angeles","CA",1983,"","Bob Damron's Address Book","United States",NA,"(Disco)","Bars/Clubs","Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(B),(D),(PT)",NA,NA,NA,NA,NA,NA,NA
"1587","Catch One Disco","Los Angeles","CA",1983,"","Gaia's Guide","United States",NA,"Tel. 734-8849. Open Weds. through Sat. only. OJ/pool tables/video games/2 floors - the ground floor is for women. 9pm-4am Fri. + 9pm-5am Sat. Lots of birthday parties.",NA,"Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa","Bars","Bars, Clubs, Coffeehouses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4067 W Pico Blvd","","****","","","Lilly Smith",NA
"1588","Category Six/A Gay & Lesbian Bookstore","Denver","CO",1983,"","Gaia's Guide","United States",NA,"80218 Tel. 832-6263. An excellent first stop in Denver. They sell GAIA'S GUIDE and are extremely helpful, friendly people. Open Monday to Saturday 10am-7pm, Sunday 1pm-5pm. Be sure and say hi from GAIA.
",NA,"Denver, CO, United States",-104.990251,39.7392358,"denver, co, usa","Gay/Lesbian Bookstore","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"909 E Colfax Ave","","","","","Lilly Smith",NA
"1589","Cathedral House","Washington","DC",1983,"","Bob Damron's Address Book","United States",NA,"(Breakfast in bed *)","Hotel,Restaurant","Washington, DC, United States",-77.0368707,38.9071923,"washington, dc, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(H),(R),(*)",NA,NA,NA,NA,NA,NA,NA
"1590","Cathedral House","Washington","DC",1983,"","Gaia's Guide","United States",NA,"NW Washington DC Tel. 328-0860 and 667-3516.",NA,"Washington, DC, United States",-77.0368707,38.9071923,"washington, dc, usa","Hotels/Motels/Guest Houses/ETC","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2650 27th St","","","","","Lilly Smith",NA
"1591","Catherine Kroger","San Diego","CA",1983,"","Gaia's Guide","United States",NA," 92104. Attorney At Law. Partnership agreements/Personal injury - all accidents/DUI/Traffic violations/Immigration/ Wills & Probates/Lesbian & Gay Matters.",NA,"San Diego, CA, United States",-117.1610838,32.715738,"san diego, ca, usa","Attorney","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2800 El Cajon Blvd","","","","","Lilly Smith",NA
"1592","Catholic Univ.","Washington","DC",1983,"","Bob Damron's Address Book","United States",NA,"('T-Rooms') (Caldwell Hall Basement)","Cruising Areas","Washington, DC, United States",-77.0368707,38.9071923,"washington, dc, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"1593","Catholic Univ.","Washington","DC",1983,"","Bob Damron's Address Book","United States",NA,"('T-Rooms') (Mullen Library)","Cruising Areas","Washington, DC, United States",-77.0368707,38.9071923,"washington, dc, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruisy Area",NA,NA,NA,NA,NA,NA,NA
"1594","Cauldron","San Francisco","CA",1983,"","Bob Damron's Address Book","United States",NA,"(No booze, just re-cylced beer)","Bars/Clubs","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(P),(*)",NA,NA,NA,NA,NA,NA,NA
