"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Bob Damron's Address Book",1983,5298,"Poipu","HI","United States","Poipu, HI, United States",-159.4681793,21.8833158,"poipu, koloa, hi 96756, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Pomeroy","WA","United States","Pomeroy, WA, United States",-117.6026896,46.4748738,"pomeroy, wa 99347, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Pomona","CA","United States","Pomona, CA, United States",-117.7499909,34.055103,"pomona, ca, usa",8,0.151000377500944
"Bob Damron's Address Book",1983,5298,"Pompano Beach","FL","United States","Pompano Beach, FL, United States",-80.1247667,26.2378597,"pompano beach, fl, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Pontiac","MI","United States","Pontiac, MI, United States",-83.2910468,42.6389216,"pontiac, mi, usa",4,0.0755001887504719
"Bob Damron's Address Book",1983,5298,"Port Huron","MI","United States","Port Huron, MI, United States",-82.4249142,42.9708634,"port huron, mi, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Portland","ME","United States","Portland, ME, United States",-70.2568189,43.6590993,"portland, me, usa",8,0.151000377500944
"Bob Damron's Address Book",1983,5298,"Portland","OR","United States","Portland, OR, United States",-122.6783853,45.515232,"portland, or, usa",48,0.906002265005663
"Bob Damron's Address Book",1983,5298,"Portsmouth","NH","United States","Portsmouth, NH, United States",-70.7625532,43.0717552,"portsmouth, nh 03801, usa",4,0.0755001887504719
"Bob Damron's Address Book",1983,5298,"Poughkeepsie","NY","United States","Poughkeepsie, NY, United States",-73.9209701,41.7003713,"poughkeepsie, ny, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Prescott","AZ","United States","Prescott, AZ, United States",-112.4685025,34.5400242,"prescott, az, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Princeton","NJ","United States","Princeton, NJ, United States",-74.6672226,40.3572976,"princeton, nj, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Providence","RI","United States","Providence, RI, United States",-71.4128343,41.8239891,"providence, ri, usa",27,0.509626274065685
"Bob Damron's Address Book",1983,5298,"Provincetown","MA","United States","Provincetown, MA, United States",-70.1846012,42.0547136,"provincetown, ma, usa",82,1.54775386938467
"Bob Damron's Address Book",1983,5298,"Provo","UT","United States","Provo, UT, United States",-111.6585337,40.2338438,"provo, ut, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Pueblo","CO","United States","Pueblo, CO, United States",-104.6091409,38.2544472,"pueblo, co, usa",4,0.0755001887504719
"Bob Damron's Address Book",1983,5298,"Pullman","WA","United States","Pullman, WA, United States",-117.1817377,46.7297771,"pullman, wa 99163, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Queens","NY","United States","Queens, NY, United States",-73.7948516,40.7282239,"queens, ny, usa",10,0.18875047187618
"Bob Damron's Address Book",1983,5298,"Quincy","IL","United States","Quincy, IL, United States",-91.4098726,39.9356016,"quincy, il, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Racine","WI","United States","Racine, WI, United States",-87.7828523,42.7261309,"racine, wi, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Raleigh","NC","United States","Raleigh, NC, United States",-78.6381787,35.7795897,"raleigh, nc, usa",11,0.207625519063798
"Bob Damron's Address Book",1983,5298,"Rancho Cordova","CA","United States","Rancho Cordova, CA, United States",-121.302728,38.5890723,"rancho cordova, ca, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Rancho Mirage","CA","United States","Rancho Mirage, CA, United States",-116.41279,33.739744,"rancho mirage, ca 92270, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Randolph","MA","United States","Randolph, MA, United States",-71.042551,42.1619739,"randolph, ma 02368, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Rapid City","SD","United States","Rapid City, SD, United States",-103.2310149,44.0805434,"rapid city, sd, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Rawlins","WY","United States","Rawlins, WY, United States",-107.2386627,41.7910697,"rawlins, wy 82301, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Reading","PA","United States","Reading, PA, United States",-75.9268747,40.3356483,"reading, pa, usa",4,0.0755001887504719
"Bob Damron's Address Book",1983,5298,"Red Bluff","CA","United States","Red Bluff, CA, United States",-122.2358302,40.1784886,"red bluff, ca 96080, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Redding","CA","United States","Redding, CA, United States",-122.3916754,40.5865396,"redding, ca, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Redondo Beach","CA","United States","Redondo Beach, CA, United States",-118.3884078,33.8491816,"redondo beach, ca, usa",4,0.0755001887504719
"Bob Damron's Address Book",1983,5298,"Redwood City","CA","United States","Redwood City, CA, United States",-122.228141,37.4847955,"redwood city, ca, usa",6,0.113250283125708
"Bob Damron's Address Book",1983,5298,"Reed","KY","United States","Reed, KY, United States",-87.3541718,37.851156,"reed, ky 42451, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Rehoboth Beach","DE","United States","Rehoboth Beach, DE, United States",-75.0760137,38.7209454,"rehoboth beach, de, usa",6,0.113250283125708
"Bob Damron's Address Book",1983,5298,"Reno","NV","United States","Reno, NV, United States",-119.8142691,39.529919,"reno, nv, usa",19,0.358625896564741
"Bob Damron's Address Book",1983,5298,"Reseda","CA","United States","Reseda, CA, United States",-118.5360517,34.2011141,"reseda, los angeles, ca, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Reston","VA","United States","Reston, VA, United States",-77.3570028,38.9586307,"reston, va, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Richfield","OH","United States","Richfield, OH, United States",-81.6381785,41.2397772,"richfield, oh, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Richmond","VA","United States","Richmond, VA, United States",-77.4360481,37.5407246,"richmond, va, usa",18,0.339750849377123
"Bob Damron's Address Book",1983,5298,"Richmond Hill","NY","United States","Richmond Hill, NY, United States",-73.8272029,40.6958108,"richmond hill, queens, ny, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"River Edge","NJ","United States","River Edge, NJ, United States",-74.0398622,40.9287098,"river edge, nj, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Riverside","CA","United States","Riverside, CA, United States",-117.3754942,33.9806005,"riverside, ca, usa",8,0.151000377500944
"Bob Damron's Address Book",1983,5298,"Roanoke","VA","United States","Roanoke, VA, United States",-79.9414266,37.2709704,"roanoke, va, usa",5,0.0943752359380898
"Bob Damron's Address Book",1983,5298,"Rochester","MI","United States","Rochester, MI, United States",-83.1338214,42.680588,"rochester, mi, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Rochester","MN","United States","Rochester, MN, United States",-92.4801989,44.0121221,"rochester, mn, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Rochester","NY","United States","Rochester, NY, United States",-77.6088465,43.1565779,"rochester, ny, usa",30,0.566251415628539
"Bob Damron's Address Book",1983,5298,"Rochester","PA","United States","Rochester, PA, United States",-80.2864509,40.7022882,"rochester, pa, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Rock Island","IL","United States","Rock Island, IL, United States",-90.5787476,41.5094771,"rock island, il, usa",4,0.0755001887504719
"Bob Damron's Address Book",1983,5298,"Rockbridge","OH","United States","Rockbridge, OH, United States",-82.5222594,39.5798084,"rockbridge, oh 43149, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Rockford","IL","United States","Rockford, IL, United States",-89.0939952,42.2711311,"rockford, il, usa",7,0.132125330313326
"Bob Damron's Address Book",1983,5298,"Rockville","MD","United States","Rockville, MD, United States",-77.1527578,39.0839973,"rockville, md, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Ronan","MT","United States","Ronan, MT, United States",-114.1015013,47.5288233,"ronan, mt 59864, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Roseburg","OR","United States","Roseburg, OR, United States",-123.3417381,43.216505,"roseburg, or, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Rosedale","MN","United States","Rosedale, MN, United States",-95.8914953,47.2782272,"rosedale township, mn 56557, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Running Springs","CA","United States","Running Springs, CA, United States",-117.1092049,34.2077859,"running springs, ca, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Russian River","CA","United States","Russian River, CA, United States",-123.011048270873,38.9116324986166,"russian river, california, usa",4,0.0755001887504719
"Bob Damron's Address Book",1983,5298,"Ruston","LA","United States","Ruston, LA, United States",-92.637927,32.5232053,"ruston, la 71270, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Rutland","VT","United States","Rutland, VT, United States",-72.9726065,43.6106237,"rutland, vt 05701, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Sacramento","CA","United States","Sacramento, CA, United States",-121.4943996,38.5815719,"sacramento, ca, usa",41,0.773876934692337
"Bob Damron's Address Book",1983,5298,"Saginaw","MI","United States","Saginaw, MI, United States",-83.9508068,43.4194699,"saginaw, mi, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Saint Marys","OH","United States","Saint Marys, OH, United States",-84.3893961,40.5422697,"st marys, oh 45885, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Salem","OR","United States","Salem, OR, United States",-123.0350963,44.9428975,"salem, or, usa",6,0.113250283125708
"Bob Damron's Address Book",1983,5298,"Salina","KS","United States","Salina, KS, United States",-97.6114237,38.8402805,"salina, ks, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Salinas","CA","United States","Salinas, CA, United States",-121.6555013,36.6777372,"salinas, ca, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Salt Lake City","UT","United States","Salt Lake City, UT, United States",-111.8910474,40.7607793,"salt lake city, ut, usa",19,0.358625896564741
"Bob Damron's Address Book",1983,5298,"San Antonio","TX","United States","San Antonio, TX, United States",-98.4945922,29.4251905,"san antonio, tx, usa",32,0.604001510003775
"Bob Damron's Address Book",1983,5298,"San Bernardino","CA","United States","San Bernardino, CA, United States",-117.2897652,34.1083449,"san bernardino, ca, usa",10,0.18875047187618
"Bob Damron's Address Book",1983,5298,"San Clemente","CA","United States","San Clemente, CA, United States",-117.6126004,33.4273521,"san clemente, ca, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"San Diego","CA","United States","San Diego, CA, United States",-117.1610838,32.715738,"san diego, ca, usa",64,1.20800302000755
"Bob Damron's Address Book",1983,5298,"San Francisco","CA","United States","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",266,5.02076255190638
"Bob Damron's Address Book",1983,5298,"San Gabriel","CA","United States","San Gabriel, CA, United States",-118.1058333,34.0961111,"san gabriel, ca, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"San Jose","CA","United States","San Jose, CA, United States",-121.8852525,37.33874,"san jose, ca, usa",18,0.339750849377123
"Bob Damron's Address Book",1983,5298,"San Mateo","CA","United States","San Mateo, CA, United States",-122.3255254,37.5629917,"san mateo, ca, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"San Rafael","CA","United States","San Rafael, CA, United States",-122.5310874,37.9735346,"san rafael, ca, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Santa Ana","CA","United States","Santa Ana, CA, United States",-117.867653,33.7454725,"santa ana, ca, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Santa Barbara","CA","United States","Santa Barbara, CA, United States",-119.6981901,34.4208305,"santa barbara, ca, usa",20,0.377500943752359
"Bob Damron's Address Book",1983,5298,"Santa Clara","CA","United States","Santa Clara, CA, United States",-121.9552356,37.3541079,"santa clara, ca, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Santa Cruz","CA","United States","Santa Cruz, CA, United States",-122.0307963,36.9741171,"santa cruz, ca, usa",9,0.169875424688562
"Bob Damron's Address Book",1983,5298,"Santa Fe","NM","United States","Santa Fe, NM, United States",-105.937799,35.6869752,"santa fe, nm, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Santa Maria","CA","United States","Santa Maria, CA, United States",-120.4357191,34.9530337,"santa maria, ca, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Santa Monica","CA","United States","Santa Monica, CA, United States",-118.4911912,34.0194543,"santa monica, ca, usa",10,0.18875047187618
"Bob Damron's Address Book",1983,5298,"Santa Rosa","CA","United States","Santa Rosa, CA, United States",-122.7140548,38.440429,"santa rosa, ca, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Sarasota","FL","United States","Sarasota, FL, United States",-82.5310117,27.336465,"sarasota, fl, usa",12,0.226500566251416
"Bob Damron's Address Book",1983,5298,"Saugatuck","MI","United States","Saugatuck, MI, United States",-86.2019825,42.6550248,"saugatuck, mi 49453, usa",4,0.0755001887504719
"Bob Damron's Address Book",1983,5298,"Sault Ste. Marie","MI","United States","Sault Ste. Marie, MI, United States",-84.3475876,46.4977115,"sault ste. marie, mi 49783, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Sausalito","CA","United States","Sausalito, CA, United States",-122.4852507,37.8590937,"sausalito, ca 94965, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Savannah","GA","United States","Savannah, GA, United States",-81.091203,32.0808989,"savannah, ga, usa",9,0.169875424688562
"Bob Damron's Address Book",1983,5298,"Sayville","NY","United States","Sayville, NY, United States",-73.0820556,40.7359317,"sayville, ny, usa",4,0.0755001887504719
"Bob Damron's Address Book",1983,5298,"Schenectady","NY","United States","Schenectady, NY, United States",-73.9395687,42.8142432,"schenectady, ny, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Schenley","PA","United States","Schenley, PA, United States",-79.6617143,40.6845096,"schenley, pa 15682, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Scottsdale","AZ","United States","Scottsdale, AZ, United States",-111.9260519,33.4941704,"scottsdale, az, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Scranton","PA","United States","Scranton, PA, United States",-75.6624122,41.408969,"scranton, pa, usa",5,0.0943752359380898
"Bob Damron's Address Book",1983,5298,"Seaside","OR","United States","Seaside, OR, United States",-123.9226385,45.9931636,"seaside, or 97138, usa",3,0.0566251415628539
