"publication","year","pub.count","geocode.value","lon","lat","count"
"Gaia's Guide",1983,2030,"Elgin, IL, United States",-88.2825668,42.0354084,1
"Gaia's Guide",1983,2030,"Erie, PA, United States",-80.085059,42.1292241,1
"Gaia's Guide",1983,2030,"Eugene, OR, United States",-123.0867536,44.0520691,18
"Gaia's Guide",1983,2030,"Eureka, CA, United States",-124.1636729,40.8020712,1
"Gaia's Guide",1983,2030,"Evanston, IL, United States",-87.6876969,42.0450722,3
"Gaia's Guide",1983,2030,"Evansville, IN, United States",-87.5710898,37.9715592,1
"Gaia's Guide",1983,2030,"Fairfield, CT, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Falls Village, CT, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Fargo, ND, United States",-96.7898034,46.8771863,1
"Gaia's Guide",1983,2030,"Fayetteville, AR, United States",-94.1605839,36.0626579,1
"Gaia's Guide",1983,2030,"Fayetteville, NC, United States",-78.8783774,35.0523673,1
"Gaia's Guide",1983,2030,"Fire Island, NY, United States",-73.1459474,40.6475997,7
"Gaia's Guide",1983,2030,"Flagstaff, AZ, United States",-111.651302,35.1982836,2
"Gaia's Guide",1983,2030,"Flint, MI, United States",-83.6874562,43.0125274,4
"Gaia's Guide",1983,2030,"Floral Park, NY, United States",-73.7048532,40.7237133,1
"Gaia's Guide",1983,2030,"Forest Park, IL, United States",-87.81367,41.8794758,2
"Gaia's Guide",1983,2030,"Forestville, CA, United States",-122.8902721,38.4735237,1
"Gaia's Guide",1983,2030,"Fort Lauderdale, FL, United States",-80.1373174,26.1224386,17
"Gaia's Guide",1983,2030,"Fort Myers, FL, United States",-81.8723084,26.640628,3
"Gaia's Guide",1983,2030,"Fort Wayne, IN, United States",-85.1393513,41.079273,11
"Gaia's Guide",1983,2030,"Fort Worth, TX, United States",-97.3307658,32.7554883,5
"Gaia's Guide",1983,2030,"Fresno, CA, United States",-119.7871247,36.7377981,2
"Gaia's Guide",1983,2030,"Gainesville, FL, United States",-82.324998,29.6519563,6
"Gaia's Guide",1983,2030,"Galveston, TX, United States",-94.7976958,29.3013479,3
"Gaia's Guide",1983,2030,"Garden Grove, CA, United States",-117.9379952,33.7742692,6
"Gaia's Guide",1983,2030,"Glenrose, TX, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Grand Rapids, MI, United States",-85.6680863,42.9633599,9
"Gaia's Guide",1983,2030,"Grants Pass, OR, United States",-123.3283925,42.4390069,1
"Gaia's Guide",1983,2030,"Great Falls, MT, United States",-111.3007715,47.5052849,1
"Gaia's Guide",1983,2030,"Greeley, CO, United States",-104.7091322,40.4233142,1
"Gaia's Guide",1983,2030,"Green Bay, WI, United States",-88.0132958,44.5133188,1
"Gaia's Guide",1983,2030,"Greenfield, MA, United States",-72.5994104,42.587915,3
"Gaia's Guide",1983,2030,"Greensboro, NC, United States",-79.7919754,36.0726354,4
"Gaia's Guide",1983,2030,"Greensburg, PA, United States",-79.5389289,40.3014581,2
"Gaia's Guide",1983,2030,"Greenville, SC, United States",-82.3940104,34.8526176,1
"Gaia's Guide",1983,2030,"Guerneville, CA, United States",-122.9961102,38.5018575,7
"Gaia's Guide",1983,2030,"Gulfport, MS, United States",-89.0928155,30.3674198,1
"Gaia's Guide",1983,2030,"Hagerstown, MD, United States",-77.7199932,39.6417629,1
"Gaia's Guide",1983,2030,"Hammond, IN, United States",-87.5000412,41.5833688,1
"Gaia's Guide",1983,2030,"Hanover, NH, United States",-72.2895526,43.7022451,1
"Gaia's Guide",1983,2030,"Harper, KS, United States",-98.0258945,37.2866863,1
"Gaia's Guide",1983,2030,"Harrisburg, PA, United States",-76.8867008,40.2731911,6
"Gaia's Guide",1983,2030,"Hartford, CT, United States",-72.6733723,41.7658043,8
"Gaia's Guide",1983,2030,"Hattiesburg, MS, United States",-89.2903392,31.3271189,1
"Gaia's Guide",1983,2030,"Hayward, CA, United States",-122.0809964,37.6687665,3
"Gaia's Guide",1983,2030,"Hazleton, PA, United States",-75.9746472,40.9584181,1
"Gaia's Guide",1983,2030,"Helena, MT, United States",-112.0391057,46.5891452,4
"Gaia's Guide",1983,2030,"Hollywood, CA, United States",-118.3266146,34.0907315,11
"Gaia's Guide",1983,2030,"Hollywood, FL, United States",-80.1494901,26.0112014,3
"Gaia's Guide",1983,2030,"Honolulu, HI, United States",-157.8581401,21.3098845,9
"Gaia's Guide",1983,2030,"Hopland/Talmadge, CA, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Hot Springs, AR, United States",-93.0546003,34.5077615,1
"Gaia's Guide",1983,2030,"Houston, TX, United States",-95.3698028,29.7604267,6
"Gaia's Guide",1983,2030,"Hummelstown, PA, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Huntington, WV, United States",-82.445154,38.4192496,3
"Gaia's Guide",1983,2030,"Hyannis, MA, United States",-70.2881124,41.6524911,2
"Gaia's Guide",1983,2030,"Indianapolis, IN, United States",-86.158018,39.76909,2
"Gaia's Guide",1983,2030,"Inglewood, CA, United States",-118.3531311,33.9616801,1
"Gaia's Guide",1983,2030,"Iowa City, IA, United States",-91.5346169,41.6578257,6
"Gaia's Guide",1983,2030,"Irvine, CA, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Irvington, NJ, United States",-74.2286435,40.7263249,1
"Gaia's Guide",1983,2030,"Ithaca, NY, United States",-76.5018807,42.4439614,4
"Gaia's Guide",1983,2030,"Jackson, MS, United States",-90.1848103,32.2987573,5
"Gaia's Guide",1983,2030,"Jacksonville, FL, United States",-81.655651,30.3321838,7
"Gaia's Guide",1983,2030,"Jacksonville, NC, United States",-77.4302414,34.7540524,1
"Gaia's Guide",1983,2030,"Jersey City, NJ, United States",-74.0431435,40.7177545,2
"Gaia's Guide",1983,2030,"Johnson City, TN, United States",-82.3534727,36.3134397,1
"Gaia's Guide",1983,2030,"Johnstown, PA, United States",-78.9219698,40.3267407,1
"Gaia's Guide",1983,2030,"Joliet, IL, United States",-88.0817251,41.525031,2
"Gaia's Guide",1983,2030,"Kalamazoo, MI, United States",-85.5872286,42.2917069,1
"Gaia's Guide",1983,2030,"Kansas City, KS, United States",-94.6267873,39.1155314,1
"Gaia's Guide",1983,2030,"Kansas City, MO, United States",-94.5785667,39.0997265,22
"Gaia's Guide",1983,2030,"Kettering, OH, United States",-84.1688274,39.6895036,1
"Gaia's Guide",1983,2030,"Key West, FL, United States",-81.7799871,24.5550593,5
"Gaia's Guide",1983,2030,"Klamath Falls, OR, United States",-121.7816704,42.224867,1
"Gaia's Guide",1983,2030,"Knoxville, TN, United States",-83.9207392,35.9606384,2
"Gaia's Guide",1983,2030,"La Crosse, WI, United States",-91.2519017,43.8137751,1
"Gaia's Guide",1983,2030,"La Grande, OR, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Laguna Beach, CA, United States",-117.7853568,33.5427189,3
"Gaia's Guide",1983,2030,"Lake Arrowhead, CA, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Lake George, NY, United States",-73.7123408,43.4261809,1
"Gaia's Guide",1983,2030,"Lake Hoptacong, NJ, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Lake Ronkonkona, NY, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Lake Tahoe, CA, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Lake Worth, FL, United States",-80.0684479,26.6167555,1
"Gaia's Guide",1983,2030,"Lakeland, FL, United States",-81.9498042,28.0394654,1
"Gaia's Guide",1983,2030,"Lambertville, NJ, United States",-74.9429448,40.3659394,2
"Gaia's Guide",1983,2030,"Lancaster, PA, United States",-76.3055144,40.0378755,3
"Gaia's Guide",1983,2030,"Lansing, MI, United States",-84.5555347,42.732535,2
"Gaia's Guide",1983,2030,"Laramie, WY, United States",-105.5911007,41.3113669,1
"Gaia's Guide",1983,2030,"Las Vegas, NV, United States",-115.1391009,36.171563,5
"Gaia's Guide",1983,2030,"Lawrence, KS, United States",-95.2352501,38.9716689,2
"Gaia's Guide",1983,2030,"Lebanon, NH, United States",-72.2517569,43.6422934,1
"Gaia's Guide",1983,2030,"Lewiston, ME, United States",-70.2147764,44.100351,1
"Gaia's Guide",1983,2030,"Lexington, KY, United States",-84.5037164,38.0405837,3
"Gaia's Guide",1983,2030,"Lima, OH, United States",-84.1052256,40.742551,1
"Gaia's Guide",1983,2030,"Lincoln, NE, United States",-96.7025764,40.8136634,4
"Gaia's Guide",1983,2030,"Little Rock, AR, United States",-92.2880157,34.7444618,6
"Gaia's Guide",1983,2030,"Long Beach, CA, United States",-118.1937395,33.7700504,11
"Gaia's Guide",1983,2030,"Lorain, OH, United States",-82.1823746,41.452819,1
"Gaia's Guide",1983,2030,"Los Altos, CA, United States",-122.1141298,37.3852183,1
"Gaia's Guide",1983,2030,"Los Angeles, CA, United States",-118.242643,34.0549076,65
"Gaia's Guide",1983,2030,"Louisville, KY, United States",-85.7584557,38.2526647,6
"Gaia's Guide",1983,2030,"Lubbock, TX, United States",-101.8552934,33.5778239,1
"Gaia's Guide",1983,2030,"Lynn, MA, United States",-70.9494938,42.466763,1
"Gaia's Guide",1983,2030,"Madeira Beach, FL, United States",-82.7973247,27.7980814,2
"Gaia's Guide",1983,2030,"Madison, WI, United States",-89.4007501,43.0721661,13
"Gaia's Guide",1983,2030,"Manchester, NH, United States",-71.4547891,42.9956397,5
"Gaia's Guide",1983,2030,"Manhattan, NY, United States",-73.9712488,40.7830603,43
"Gaia's Guide",1983,2030,"Mansfield, OH, United States",-82.5154471,40.75839,1
"Gaia's Guide",1983,2030,"Marietta, PA, United States",-76.5521882,40.0570411,1
"Gaia's Guide",1983,2030,"Maui Island, HI, United States",NA,NA,4
"Gaia's Guide",1983,2030,"Medford, OR, United States",-122.8755949,42.3265152,1
"Gaia's Guide",1983,2030,"Melbourne, FL, United States",-80.6081089,28.0836269,1
"Gaia's Guide",1983,2030,"Memphis, TN, United States",-90.0489801,35.1495343,8
"Gaia's Guide",1983,2030,"Miami, FL, United States",-80.1917902,25.7616798,9
"Gaia's Guide",1983,2030,"Mill Valley, CA, United States",-122.5449763,37.9060368,1
"Gaia's Guide",1983,2030,"Milwaukee, WI, United States",-87.9064736,43.0389025,16
"Gaia's Guide",1983,2030,"Minneapolis, MN, United States",-93.2650108,44.977753,18
"Gaia's Guide",1983,2030,"Missoula, MT, United States",-113.9940314,46.8721284,3
"Gaia's Guide",1983,2030,"Modesto, CA, United States",-120.9970014,37.6392595,1
"Gaia's Guide",1983,2030,"Monroe, LA, United States",-92.1193012,32.5093109,1
"Gaia's Guide",1983,2030,"Montclaire, PA, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Montgomery, AL, United States",-86.3077368,32.3792233,3
"Gaia's Guide",1983,2030,"Montgomery, MD, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Montpelier, VT, United States",-72.5753869,44.2600593,1
"Gaia's Guide",1983,2030,"Morgantown, WV, United States",-79.9558968,39.629526,1
"Gaia's Guide",1983,2030,"Morristown , NJ, United States",NA,NA,2
"Gaia's Guide",1983,2030,"Mountain View, CA, United States",-122.0838511,37.3860517,1
"Gaia's Guide",1983,2030,"Mt Clemens, MI, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Muncie, IN, United States",-85.3863599,40.1933767,2
"Gaia's Guide",1983,2030,"Myrtle Beach, SC, United States",-78.8802094,33.6954218,1
"Gaia's Guide",1983,2030,"Myrtle Creek, OR, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Napa, CA, United States",-122.286865,38.2975381,2
"Gaia's Guide",1983,2030,"Nashua, NH, United States",-71.467566,42.7653662,2
"Gaia's Guide",1983,2030,"Nashville, TN, United States",-86.7816016,36.1626638,5
"Gaia's Guide",1983,2030,"New Bedford, MA, United States",-70.934205,41.6362152,2
"Gaia's Guide",1983,2030,"New Britain, CT, United States",-72.7795419,41.6612104,1
"Gaia's Guide",1983,2030,"New Brunswick, NJ, United States",-74.4518188,40.4862157,3
"Gaia's Guide",1983,2030,"New Haven, CT, United States",-72.9278835,41.308274,5
"Gaia's Guide",1983,2030,"New Hope, PA, United States",-74.9512785,40.3642728,4
"Gaia's Guide",1983,2030,"New London, CT, United States",-72.0995209,41.3556539,3
"Gaia's Guide",1983,2030,"New Orleans, LA, United States",-90.0715323,29.9510658,22
"Gaia's Guide",1983,2030,"New Town, IL, United States",NA,NA,6
"Gaia's Guide",1983,2030,"New York City , NY, United States",NA,NA,98
"Gaia's Guide",1983,2030,"Newark, DE, United States",-75.7496572,39.6837226,1
"Gaia's Guide",1983,2030,"Newark, NJ, United States",-74.1723667,40.735657,2
"Gaia's Guide",1983,2030,"Newport, RI, United States",-71.3128285,41.4901024,2
"Gaia's Guide",1983,2030,"Newton, NJ, United States",-74.7526651,41.0581527,1
"Gaia's Guide",1983,2030,"Norfolk, VA, United States",-76.2858726,36.8507689,6
"Gaia's Guide",1983,2030,"North Adams, MA, United States",NA,NA,1
"Gaia's Guide",1983,2030,"North Merrick, NY, United States",-73.5635312,40.6913859,1
"Gaia's Guide",1983,2030,"Northhampton, MA, United States",-72.6412013,42.3250896,5
"Gaia's Guide",1983,2030,"Norwalk, WI, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Nyack, NY, United States",-73.9179146,41.0906519,1
"Gaia's Guide",1983,2030,"Oak Bluffs, MA, United States",-70.5619724,41.4542793,1
"Gaia's Guide",1983,2030,"Oak Park, IL, United States",-87.7845025,41.8850317,1
"Gaia's Guide",1983,2030,"Oakhurst, CA, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Oakland, CA, United States",-122.2711639,37.8043514,16
"Gaia's Guide",1983,2030,"Ocean Park Beach, CA, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Odessa, TX, United States",-102.3676431,31.8456816,1
"Gaia's Guide",1983,2030,"Ogunquit, ME, United States",-70.5986223,43.2468352,8
"Gaia's Guide",1983,2030,"Oklahoma City, OK, United States",-97.5164276,35.4675602,7
"Gaia's Guide",1983,2030,"Old Westbury, NY, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Olympia, WA, United States",-122.9006951,47.0378741,3
"Gaia's Guide",1983,2030,"Omaha, NE, United States",-95.9345034,41.2565369,6
"Gaia's Guide",1983,2030,"Orange County, CA, United States",NA,NA,2
"Gaia's Guide",1983,2030,"Orange, NJ, United States",-74.2326478,40.7706187,1
"Gaia's Guide",1983,2030,"Orlando, FL, United States",-81.3789269,28.5383832,5
"Gaia's Guide",1983,2030,"Orono, ME, United States",-68.6719411,44.8831125,1
"Gaia's Guide",1983,2030,"Oswego, NY, United States",-76.5104973,43.4553461,2
"Gaia's Guide",1983,2030,"Painesville, OH, United States",-81.245657,41.7244885,1
"Gaia's Guide",1983,2030,"Palm Springs, CA, United States",-116.5452921,33.8302961,7
"Gaia's Guide",1983,2030,"Palo Alto, CA, United States",-122.1430195,37.4418834,4
"Gaia's Guide",1983,2030,"Panama City, FL, United States",-85.6602058,30.1588129,1
"Gaia's Guide",1983,2030,"Parkersburg, WV, United States",-81.5615135,39.2667418,1
"Gaia's Guide",1983,2030,"Pasadena, CA, United States",-118.1445155,34.1477849,6
"Gaia's Guide",1983,2030,"Paterson, NJ, United States",-74.171811,40.9167654,5
"Gaia's Guide",1983,2030,"Pawtucket, RI, United States",-71.3825558,41.878711,1
"Gaia's Guide",1983,2030,"Penacook, NH, United States",-71.5990999,43.2801927,1
"Gaia's Guide",1983,2030,"Pensacola, FL, United States",-87.2169149,30.421309,3
"Gaia's Guide",1983,2030,"Peoria, IL, United States",-89.5889864,40.6936488,2
"Gaia's Guide",1983,2030,"Philadelphia, PA, United States",-75.1652215,39.9525839,32
"Gaia's Guide",1983,2030,"Phoenix, AZ, United States",-112.0740373,33.4483771,10
"Gaia's Guide",1983,2030,"Pittsburgh, PA, United States",-79.9958864,40.4406248,9
"Gaia's Guide",1983,2030,"Plainsboro, NJ, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Plattsburgh, NY, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Plymouth, MA, United States",-70.6672621,41.9584457,1
"Gaia's Guide",1983,2030,"Plymouth, MI, United States",-83.4702132,42.3714253,1
"Gaia's Guide",1983,2030,"Pocatello, ID, United States",-112.4506191,42.8621042,1
"Gaia's Guide",1983,2030,"Pomona, CA, United States",-117.7499909,34.055103,6
"Gaia's Guide",1983,2030,"Pontiac, MI, United States",-83.2910468,42.6389216,1
"Gaia's Guide",1983,2030,"Portland, ME, United States",-70.2568189,43.6590993,1
"Gaia's Guide",1983,2030,"Portland, OR, United States",-122.6783853,45.515232,30
"Gaia's Guide",1983,2030,"Portsmouth, ME, United States",-70.78821,43.0417715,1
"Gaia's Guide",1983,2030,"Portsmouth, NH, United States",-70.7625532,43.0717552,1
"Gaia's Guide",1983,2030,"Poughkeepsie, NY, United States",-73.9209701,41.7003713,2
"Gaia's Guide",1983,2030,"Princeton, NJ, United States",-74.6672226,40.3572976,2
"Gaia's Guide",1983,2030,"Providence, RI, United States",-71.4128343,41.8239891,10
"Gaia's Guide",1983,2030,"Provincetown, MA, United States",-70.1846012,42.0547136,34
"Gaia's Guide",1983,2030,"Pueblo, CO, United States",-104.6101033,38.2705996,1
"Gaia's Guide",1983,2030,"Queens, NY, United States",-73.7948516,40.7282239,7
"Gaia's Guide",1983,2030,"Racine, WI, United States",-87.7828523,42.7261309,2
"Gaia's Guide",1983,2030,"Raleigh, NC, United States",-78.6381787,35.7795897,2
"Gaia's Guide",1983,2030,"Rancho Mirage, CA, United States",-116.41279,33.739744,1
"Gaia's Guide",1983,2030,"Redding, CA, United States",-122.3916754,40.5865396,1
"Gaia's Guide",1983,2030,"Redwood City, CA, United States",-122.228141,37.4847955,2
"Gaia's Guide",1983,2030,"Reheboth Beach, DE, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Reno, NV, United States",-119.8142691,39.529919,7
"Gaia's Guide",1983,2030,"Richmond, VA, United States",-77.4360481,37.5407246,3
"Gaia's Guide",1983,2030,"Roanoke, VA, United States",-79.9414266,37.2709704,1
"Gaia's Guide",1983,2030,"Rochester, NY, United States",-77.6088465,43.1565779,15
"Gaia's Guide",1983,2030,"Rock Island, IL, United States",-90.5787476,41.5094771,2
"Gaia's Guide",1983,2030,"Rockford, IL, United States",-89.0939952,42.2711311,2
"Gaia's Guide",1983,2030,"Rockland, NY, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Rockport, ME, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Ronan, MT, United States",-114.1015013,47.5288233,1
"Gaia's Guide",1983,2030,"Ronkonkona, NY, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Russian River, CA, United States",-123.011048270873,38.9116324986166,1
"Gaia's Guide",1983,2030,"Rutland, VT, United States",-72.9726065,43.6106237,1
"Gaia's Guide",1983,2030,"Sacramento, CA, United States",-121.4943996,38.5815719,24
"Gaia's Guide",1983,2030,"Saint Croix, Virgin Islands, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Salem, OR, United States",-123.0350963,44.9428975,7
"Gaia's Guide",1983,2030,"Salt Lake City, UT, United States",-111.8910474,40.7607793,4
"Gaia's Guide",1983,2030,"San Antonio, TX, United States",-98.4945922,29.4251905,4
"Gaia's Guide",1983,2030,"San Bernardino, CA, United States",-117.2897652,34.1083449,8
"Gaia's Guide",1983,2030,"San Diego, CA, United States",-117.1610838,32.715738,43
"Gaia's Guide",1983,2030,"San Francisco, CA, United States",-122.4194155,37.7749295,81
"Gaia's Guide",1983,2030,"San Jose, CA, United States",-121.8852525,37.33874,12
"Gaia's Guide",1983,2030,"San Juan, PR, United States",NA,NA,11
"Gaia's Guide",1983,2030,"San Luis Obispo, CA, United States",-120.6596156,35.2827524,2
"Gaia's Guide",1983,2030,"San Mateo, CA, United States",-122.3255254,37.5629917,5
"Gaia's Guide",1983,2030,"San Rafael, CA, United States",-122.5310874,37.9735346,2
"Gaia's Guide",1983,2030,"Santa Ana, CA, United States",-117.867653,33.7454725,2
"Gaia's Guide",1983,2030,"Santa Barbara, CA, United States",-119.6981901,34.4208305,9
"Gaia's Guide",1983,2030,"Santa Cruz, CA, United States",-122.0307963,36.9741171,9
"Gaia's Guide",1983,2030,"Santa Fe, NM, United States",-105.937799,35.6869752,2
"Gaia's Guide",1983,2030,"Santa Monica, CA, United States",-118.4911912,34.0194543,8
"Gaia's Guide",1983,2030,"Santa Rosa, CA, United States",-122.7140548,38.440429,4
"Gaia's Guide",1983,2030,"Sarasota, FL, United States",-82.5310117,27.336465,3
"Gaia's Guide",1983,2030,"Saugatuck, MI, United States",-86.2019825,42.6550248,2
"Gaia's Guide",1983,2030,"Sausalito, CA, United States",-122.4852507,37.8590937,2
"Gaia's Guide",1983,2030,"Savannah, GA, United States",-81.091203,32.0808989,1
"Gaia's Guide",1983,2030,"Sayville, NY, United States",-73.0820556,40.7359317,1
"Gaia's Guide",1983,2030,"Schenectady, NY, United States",-73.9395687,42.8142432,1
