"publication","geocode.value","count","relative.percentage","location_rank"
"Bob Damron's Address Book","Kula, HI",1,0.000550230546599025,318
"Bob Damron's Address Book","Kula, Maui, HI",11,0.00605253601258927,308
"Bob Damron's Address Book","Kure Beach, NC",1,0.000550230546599025,318
"Bob Damron's Address Book","Kutztown, PA",11,0.00605253601258927,308
"Bob Damron's Address Book","LA, United States",11,0.00605253601258927,308
"Bob Damron's Address Book","La Conner, WA",12,0.0066027665591883,307
"Bob Damron's Address Book","La Crosse, WI",148,0.0814341208966557,180
"Bob Damron's Address Book","La Farge, WI",8,0.0044018443727922,311
"Bob Damron's Address Book","La Grande, OR",4,0.0022009221863961,315
"Bob Damron's Address Book","La Grange, IL",24,0.0132055331183766,295
"Bob Damron's Address Book","La Jolla, CA",24,0.0132055331183766,295
"Bob Damron's Address Book","La Mesa, CA",4,0.0022009221863961,315
"Bob Damron's Address Book","La Pine, OR",2,0.00110046109319805,317
"Bob Damron's Address Book","La Porte, IN",24,0.0132055331183766,295
"Bob Damron's Address Book","La Quinta, CA",5,0.00275115273299512,314
"Bob Damron's Address Book","La Sal, UT",2,0.00110046109319805,317
"Bob Damron's Address Book","La Salle, IL",11,0.00605253601258927,308
"Bob Damron's Address Book","LaCrosse, WI",6,0.00330138327959415,313
"Bob Damron's Address Book","LaGrange, IL",5,0.00275115273299512,314
"Bob Damron's Address Book","Lackawanna, NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Laconia, NH",9,0.00495207491939123,310
"Bob Damron's Address Book","Lafayette, AL",2,0.00110046109319805,317
"Bob Damron's Address Book","Lafayette, CA",3,0.00165069163979707,316
"Bob Damron's Address Book","Lafayette, IN",131,0.0720802016044723,196
"Bob Damron's Address Book","Lafayette, LA",205,0.1127972620528,152
"Bob Damron's Address Book","Lafeyette, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Lagro, IN",2,0.00110046109319805,317
"Bob Damron's Address Book","Laguna Beach, CA",622,0.342243399984594,57
"Bob Damron's Address Book","Laguna Hills, CA",11,0.00605253601258927,308
"Bob Damron's Address Book","Laguna Nigel, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Laguna Niguel, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Lahaina, HI",31,0.0170571469445698,288
"Bob Damron's Address Book","Lahaina, Maui, HI",97,0.0533723630201054,224
"Bob Damron's Address Book","Lahina, Maui, HI",10,0.00550230546599025,309
"Bob Damron's Address Book","Lajas, PR",2,0.00110046109319805,317
"Bob Damron's Address Book","Lake  Worth, FL",1,0.000550230546599025,318
"Bob Damron's Address Book","Lake Alfred, FL",4,0.0022009221863961,315
"Bob Damron's Address Book","Lake Buena Vista, FL",2,0.00110046109319805,317
"Bob Damron's Address Book","Lake Charles, LA",72,0.0396165993551298,247
"Bob Damron's Address Book","Lake County, IL",2,0.00110046109319805,317
"Bob Damron's Address Book","Lake Elsinore, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Lake Geneva, WI",53,0.0291622189697483,266
"Bob Damron's Address Book","Lake George, NY",54,0.0297124495163473,265
"Bob Damron's Address Book","Lake Havasu City, AZ",13,0.00715299710578732,306
"Bob Damron's Address Book","Lake Hopatcong, NJ",2,0.00110046109319805,317
"Bob Damron's Address Book","Lake Lanier, GA",2,0.00110046109319805,317
"Bob Damron's Address Book","Lake Mead, NV",1,0.000550230546599025,318
"Bob Damron's Address Book","Lake Mills, WI",2,0.00110046109319805,317
"Bob Damron's Address Book","Lake Oswego, OR",1,0.000550230546599025,318
"Bob Damron's Address Book","Lake Placid, NY",70,0.0385161382619317,249
"Bob Damron's Address Book","Lake Powell, AZ",2,0.00110046109319805,317
"Bob Damron's Address Book","Lake Powell, UT",1,0.000550230546599025,318
"Bob Damron's Address Book","Lake Ronkonkoma, L.I., NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Lake Ronkonkoma, NY",13,0.00715299710578732,306
"Bob Damron's Address Book","Lake Ronkonnoma, NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Lake Station, IN",4,0.0022009221863961,315
"Bob Damron's Address Book","Lake Tahoe, CA",124,0.0682285877782791,201
"Bob Damron's Address Book","Lake Tahoe, NV",52,0.0286119884231493,267
"Bob Damron's Address Book","Lake Worth, FL",67,0.0368654466221347,252
"Bob Damron's Address Book","Lakeland, FL",77,0.0423677520881249,242
"Bob Damron's Address Book","Lakeport, CA",8,0.0044018443727922,311
"Bob Damron's Address Book","Lakeshore, OH",1,0.000550230546599025,318
"Bob Damron's Address Book","Lakewood, CO",4,0.0022009221863961,315
"Bob Damron's Address Book","Lakewood, NJ",5,0.00275115273299512,314
"Bob Damron's Address Book","Lakewood, OH",29,0.0159566858513717,290
"Bob Damron's Address Book","Lambertsville, PA",2,0.00110046109319805,317
"Bob Damron's Address Book","Lambertville, NJ",56,0.0308129106095454,263
"Bob Damron's Address Book","Lampasas, TX",17,0.00935391929218342,302
"Bob Damron's Address Book","Lampoc, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Lancaster, CA",32,0.0176073774911688,287
"Bob Damron's Address Book","Lancaster, NH",1,0.000550230546599025,318
"Bob Damron's Address Book","Lancaster, NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Lancaster, OH",5,0.00275115273299512,314
"Bob Damron's Address Book","Lancaster, PA",218,0.119950259158587,145
"Bob Damron's Address Book","Landisville, NJ",4,0.0022009221863961,315
"Bob Damron's Address Book","Langley, WA",20,0.0110046109319805,299
"Bob Damron's Address Book","Lansdale, PA",17,0.00935391929218342,302
"Bob Damron's Address Book","Lansing, IA",4,0.0022009221863961,315
"Bob Damron's Address Book","Lansing, IL",6,0.00330138327959415,313
"Bob Damron's Address Book","Lansing, MI",261,0.143610172662346,123
"Bob Damron's Address Book","Lantana, FL",1,0.000550230546599025,318
"Bob Damron's Address Book","Laona, WI",7,0.00385161382619318,312
"Bob Damron's Address Book","Laramie, WY",19,0.0104543803853815,300
"Bob Damron's Address Book","Laredo, TX",82,0.04511890482112,237
"Bob Damron's Address Book","Largo, FL",8,0.0044018443727922,311
"Bob Damron's Address Book","Largo, MD",1,0.000550230546599025,318
"Bob Damron's Address Book","Larksville, PA",3,0.00165069163979707,316
"Bob Damron's Address Book","Las Cruces, NM",43,0.0236599135037581,276
"Bob Damron's Address Book","Las Vegas, NV",884,0.486403803193538,38
"Bob Damron's Address Book","Latham, NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Lauderdale-by-the-Sea, FL",2,0.00110046109319805,317
"Bob Damron's Address Book","Laurel, MD",33,0.0181576080377678,286
"Bob Damron's Address Book","Lava Hot Springs, ID",30,0.0165069163979708,289
"Bob Damron's Address Book","Lawndale, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Lawrence, KS",147,0.0808838903500567,181
"Bob Damron's Address Book","Lawrence, MA",19,0.0104543803853815,300
"Bob Damron's Address Book","Lawrence, MO",2,0.00110046109319805,317
"Bob Damron's Address Book","Lawton, OK",78,0.042917982634724,241
"Bob Damron's Address Book","Lebanon, NH",13,0.00715299710578732,306
"Bob Damron's Address Book","Lebanon, OH",11,0.00605253601258927,308
"Bob Damron's Address Book","Lebanon, PA",30,0.0165069163979708,289
"Bob Damron's Address Book","Leesburg, FL",7,0.00385161382619318,312
"Bob Damron's Address Book","Lemon Grove, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Lenox, MA",33,0.0181576080377678,286
"Bob Damron's Address Book","Leominster, MA",14,0.00770322765238635,305
"Bob Damron's Address Book","Leonard, ND",2,0.00110046109319805,317
"Bob Damron's Address Book","Leroy, IL",6,0.00330138327959415,313
"Bob Damron's Address Book","Leroy, IN",15,0.00825345819898538,304
"Bob Damron's Address Book","Leucadia, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Levittown, PA",5,0.00275115273299512,314
"Bob Damron's Address Book","Lewes, DE",2,0.00110046109319805,317
"Bob Damron's Address Book","Lewisburg, PA",2,0.00110046109319805,317
"Bob Damron's Address Book","Lewisburg, WV",2,0.00110046109319805,317
"Bob Damron's Address Book","Lewiston, ID",26,0.0143059942115746,293
"Bob Damron's Address Book","Lewiston, ME",73,0.0401668299017288,246
"Bob Damron's Address Book","Lexington, KY",353,0.194231382949456,101
"Bob Damron's Address Book","Lexington, NC",12,0.0066027665591883,307
"Bob Damron's Address Book","Lexington, NE",2,0.00110046109319805,317
"Bob Damron's Address Book","Lexington, OK",3,0.00165069163979707,316
"Bob Damron's Address Book","Liberal, KS",3,0.00165069163979707,316
"Bob Damron's Address Book","Liberty, ME",11,0.00605253601258927,308
"Bob Damron's Address Book","Liberty, MI",2,0.00110046109319805,317
"Bob Damron's Address Book","Liberty, NY",1,0.000550230546599025,318
"Bob Damron's Address Book","Liberty, TN",12,0.0066027665591883,307
"Bob Damron's Address Book","Lihue, HI",9,0.00495207491939123,310
"Bob Damron's Address Book","Lihue, Kauai, HI",7,0.00385161382619318,312
"Bob Damron's Address Book","Lihue-Kauai, HI",1,0.000550230546599025,318
"Bob Damron's Address Book","Lima, OH",50,0.0275115273299513,269
"Bob Damron's Address Book","Lincoln City, OR",38,0.020908760770763,281
"Bob Damron's Address Book","Lincoln, MA",4,0.0022009221863961,315
"Bob Damron's Address Book","Lincoln, NE",361,0.198633227322248,99
"Bob Damron's Address Book","Lincolnville Beach, ME",16,0.0088036887455844,303
"Bob Damron's Address Book","Lincolnwood, IL",6,0.00330138327959415,313
"Bob Damron's Address Book","Linden, NJ",1,0.000550230546599025,318
"Bob Damron's Address Book","Lindenhurst, NY",11,0.00605253601258927,308
"Bob Damron's Address Book","Line Lexington, PA",4,0.0022009221863961,315
"Bob Damron's Address Book","Linthicum, MD",1,0.000550230546599025,318
"Bob Damron's Address Book","Litchfield, CT",1,0.000550230546599025,318
"Bob Damron's Address Book","Little Compton, RI",2,0.00110046109319805,317
"Bob Damron's Address Book","Little Neck, NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Little River, CA",10,0.00550230546599025,309
"Bob Damron's Address Book","Little Rock, AK",23,0.0126553025717776,296
"Bob Damron's Address Book","Little Rock, AR",367,0.201934610601842,96
"Bob Damron's Address Book","Little Silver, NJ",3,0.00165069163979707,316
"Bob Damron's Address Book","Livingston Manor, NY",7,0.00385161382619318,312
"Bob Damron's Address Book","Livingston, MT",5,0.00275115273299512,314
"Bob Damron's Address Book","Livingston, NJ",3,0.00165069163979707,316
"Bob Damron's Address Book","Livonia, MI",6,0.00330138327959415,313
"Bob Damron's Address Book","Lockport, NY",3,0.00165069163979707,316
"Bob Damron's Address Book","Lodi, WI",4,0.0022009221863961,315
"Bob Damron's Address Book","Logan, OH",18,0.00990414983878245,301
"Bob Damron's Address Book","Logan, TX",1,0.000550230546599025,318
"Bob Damron's Address Book","Logan, UT",19,0.0104543803853815,300
"Bob Damron's Address Book","Logansport, IN",11,0.00605253601258927,308
"Bob Damron's Address Book","Loiza, PR",4,0.0022009221863961,315
"Bob Damron's Address Book","Lombard, IL",3,0.00165069163979707,316
"Bob Damron's Address Book","Lomita, CA",12,0.0066027665591883,307
"Bob Damron's Address Book","Lompoc, CA",8,0.0044018443727922,311
"Bob Damron's Address Book","Londonderry, NH",1,0.000550230546599025,318
"Bob Damron's Address Book","Long Beach Peninsula, WA",3,0.00165069163979707,316
"Bob Damron's Address Book","Long Beach, CA",1158,0.637166972961671,27
"Bob Damron's Address Book","Long Beach, NJ",2,0.00110046109319805,317
"Bob Damron's Address Book","Long Beach, NY",3,0.00165069163979707,316
"Bob Damron's Address Book","Long Beach, WA",2,0.00110046109319805,317
"Bob Damron's Address Book","Long Branch, NJ",25,0.0137557636649756,294
"Bob Damron's Address Book","Long Island City, NY",1,0.000550230546599025,318
"Bob Damron's Address Book","Long Island, NY",100,0.0550230546599025,221
"Bob Damron's Address Book","Long Island/Nassau CO., NY",6,0.00330138327959415,313
"Bob Damron's Address Book","Long Island/Nassau Co., NY",14,0.00770322765238635,305
"Bob Damron's Address Book","Long Island/Suffolk CO., NY",13,0.00715299710578732,306
"Bob Damron's Address Book","Long Island/Suffolk Co., NY",48,0.0264110662367532,271
"Bob Damron's Address Book","Long Island–Nassau County, NY",6,0.00330138327959415,313
"Bob Damron's Address Book","Long Island–Suffolk County, NY",16,0.0088036887455844,303
"Bob Damron's Address Book","Long Wharf, CT",1,0.000550230546599025,318
"Bob Damron's Address Book","Longhorn, PA",3,0.00165069163979707,316
"Bob Damron's Address Book","Longvale, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Longview, TX",79,0.043468213181323,240
"Bob Damron's Address Book","Longview, WA",9,0.00495207491939123,310
"Bob Damron's Address Book","Lopez Island, WA",9,0.00495207491939123,310
"Bob Damron's Address Book","Lopez Island/San Juan Islands, WA",1,0.000550230546599025,318
"Bob Damron's Address Book","Lorain, OH",48,0.0264110662367532,271
"Bob Damron's Address Book","Loraine, OH",4,0.0022009221863961,315
"Bob Damron's Address Book","Lordsburg, NM",4,0.0022009221863961,315
"Bob Damron's Address Book","Los Altos, CA",5,0.00275115273299512,314
"Bob Damron's Address Book","Los Angeles, CA",3335,1.83501887290775,3
"Bob Damron's Address Book","Los Angeles, FL",5,0.00275115273299512,314
"Bob Damron's Address Book","Los Feliz, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Los Gatos, CA",13,0.00715299710578732,306
"Bob Damron's Address Book","Los Osos, CA",6,0.00330138327959415,313
"Bob Damron's Address Book","Lost River, WV",11,0.00605253601258927,308
"Bob Damron's Address Book","Louisville, KY",722,0.397266454644496,50
"Bob Damron's Address Book","Lovell, ME",3,0.00165069163979707,316
"Bob Damron's Address Book","Lowell, MA",87,0.0478700575541152,233
"Bob Damron's Address Book","Lower Lake Pleasant, AZ",2,0.00110046109319805,317
"Bob Damron's Address Book","Lower Stanley, ID",2,0.00110046109319805,317
"Bob Damron's Address Book","Lubbock, TX",200,0.110046109319805,156
"Bob Damron's Address Book","Lucerne, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Ludlow, VT",25,0.0137557636649756,294
"Bob Damron's Address Book","Luquillo Beach, PR",1,0.000550230546599025,318
"Bob Damron's Address Book","Luquillo, PR",4,0.0022009221863961,315
"Bob Damron's Address Book","Luray, KS",20,0.0110046109319805,299
"Bob Damron's Address Book","Luray, VA",4,0.0022009221863961,315
"Bob Damron's Address Book","Lynchburg, VA",57,0.0313631411561444,262
"Bob Damron's Address Book","Lyndhurst, NJ",3,0.00165069163979707,316
"Bob Damron's Address Book","Lyndonville, VT",6,0.00330138327959415,313
"Bob Damron's Address Book","Lynn, MA",70,0.0385161382619317,249
"Bob Damron's Address Book","Lynnewood, WA",13,0.00715299710578732,306
"Bob Damron's Address Book","Lynnwood, WA",13,0.00715299710578732,306
"Bob Damron's Address Book","Lynwood, CA",4,0.0022009221863961,315
"Bob Damron's Address Book","Lyons, IL",4,0.0022009221863961,315
"Bob Damron's Address Book","Lyons, KS",13,0.00715299710578732,306
"Bob Damron's Address Book","MA, United States",5,0.00275115273299512,314
"Bob Damron's Address Book","MD, United States",2,0.00110046109319805,317
"Bob Damron's Address Book","ME, United States",6,0.00330138327959415,313
"Bob Damron's Address Book","MI, United States",7,0.00385161382619318,312
"Bob Damron's Address Book","MN, United States",15,0.00825345819898538,304
"Bob Damron's Address Book","MO, United States",1,0.000550230546599025,318
"Bob Damron's Address Book","MS, United States",6,0.00330138327959415,313
"Bob Damron's Address Book","Macomb, IL",22,0.0121050720251785,297
"Bob Damron's Address Book","Macon, FL",5,0.00275115273299512,314
"Bob Damron's Address Book","Macon, GA",82,0.04511890482112,237
"Bob Damron's Address Book","Madeira Beach, FL",42,0.023109682957159,277
"Bob Damron's Address Book","Madeira, FL",2,0.00110046109319805,317
"Bob Damron's Address Book","Maderia Beach, FL",2,0.00110046109319805,317
"Bob Damron's Address Book","Madison, FL",5,0.00275115273299512,314
"Bob Damron's Address Book","Madison, IN",67,0.0368654466221347,252
"Bob Damron's Address Book","Madison, NH",7,0.00385161382619318,312
"Bob Damron's Address Book","Madison, WI",549,0.302076570082865,64
"Bob Damron's Address Book","Madisonville, KY",10,0.00550230546599025,309
"Bob Damron's Address Book","Madrid, NM",18,0.00990414983878245,301
"Bob Damron's Address Book","Magee, MS",5,0.00275115273299512,314
"Bob Damron's Address Book","Mahanoy City, PA",7,0.00385161382619318,312
"Bob Damron's Address Book","Mahoney City, PA",2,0.00110046109319805,317
"Bob Damron's Address Book","Maiden Rock, WI",12,0.0066027665591883,307
"Bob Damron's Address Book","Maite, GU",1,0.000550230546599025,318
"Bob Damron's Address Book","Maitland, FL",6,0.00330138327959415,313
"Bob Damron's Address Book","Makawao, HI",8,0.0044018443727922,311
"Bob Damron's Address Book","Makawao, Maui, HI",25,0.0137557636649756,294
"Bob Damron's Address Book","Makena, HI",4,0.0022009221863961,315
"Bob Damron's Address Book","Makena, Maui, HI",18,0.00990414983878245,301
"Bob Damron's Address Book","Malden, MA",1,0.000550230546599025,318
"Bob Damron's Address Book","Malibu, CA",6,0.00330138327959415,313
