"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"Little Jim's","Bars","3038 North Federal Highway ","Fort Lauderdale","FL","Tel. 561-1724. Open noon daily. 
","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Roof Top","Bars","","Fort Lauderdale","FL","Tel.565-1651. Open daily 2pm-2am (Sat. 3am)/happy hour 2pm-8pm.","***","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church","Religious Groups","330 SW 27th St.","Fort Lauderdale","FL"," Tel. 462-2004 ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Jimmy January's","Bar/Restaurant","2135 Davie Blvd ","Fort Lauderdale","FL","Tel. 587-0938. ","*","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Marlin Beach Hotel","Hotels/Motels/Guesthouses","17 South Atlantic Blvd.","Fort Lauderdale","FL","Tel. 467-6551. Luxury hotel/resort with 100 rooms, many with spectacular views of the Atlantic Ocean. Swimming pool with poolside bar and Poop Deck restaurant. Air-conditioned with direct dial phones and TV. Entertainment in the bars and restaurant. Mostly gay men but quite o.k. for gay women too. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Backstreet","Show-Bars","200 Broward Blvd","Fort Lauderdale","FL","Tel. 467-8990 ","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"COPA","Show-Bars","624 East 28th Street","Fort Lauderdale","FL","Tel. 463-1507","MGM**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Sunshine Athletic Association Inc.","Athletic Association","14481 Ft. Lauderdale","Fort Lauderdale","FL"," Tel. 491-3245 
","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Metropolitan Church of the Palms","Religious Groups","P.O. Box 2107","Fort Myers","FL","","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Goering's Book Center","Bookstore"," 1310 W. University Ave","Fort Myers","FL","Tel. 378-0363","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Melody Club","Bars","4130 North West 6th Street","Gainesville","FL","Tel. 376-3772. Two bars, one for women and one for men. Female impersonation shows, open daily 5pm-2am-the main bar is open 8pm-2am & Sundays 4pm-11pm","***","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Spectrums","Bars","210 West 2nd Ave.","Gainesville","FL","Tel. 373-0149 Two bars: one for gay women, one for gay men. Dance bar, highly recommended. ","**(**)","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Group for Gay Awareness ","Groups","","Gainesville","FL","Tel. 373-GAYS. Very helpful with info/referrals/medical/bars, etc. They sponsor Tuesday night talks and twice monthly programs.","*","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Lesbian Feminist Group","Groups"," 425 N.E. 10th Avenue","Gainesville","FL","Tel. 373-7685. Social/political/info. Anti-nuclear consciousness-raising a la Greenham and Seneca local actions. 
","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"University Federation of Lesbian and Gay Students","Groups","Box 33","Gainesville","FL","Univ. of Florida at Gainesville. Tel. 392-1634. Gay women and men working together-about equal. Offering social and political activities, sports, info. & newsletter. They share an office and phone with N .OW. Lesbian Task Force","*","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Gainesville Women's Health Center","Health Center","805 South West 4th Ave","Gainesville","FL","Tel. 377-5055 or 377-5551 ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Breakthrough Counselling Service","Health Center/Clinic/Counselling"," 31 N Main Street.","Gainesville","FL","Tel. 377-0234. Counseling for women only. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Feminism Tarot Reading/Flash Silvermoon","Occult/Astrology","Rt. 3, Box 3036, Melrose;32666. ","Gainesville","FL","Flash Silvermoon is an experienced and ethical psychic. General readings and specific questions on all matters. In person or by mail or phone. Discretion is assured as well as accuracy. Send $27.00 for tarot reading/$35.00 for astrological chart (include birthdate/time/place).","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Top Flight Travel","Travel Agencies","5890 Stirling Rd. Suite 2","Hollywood","FL","Tel. 963-0940","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Time, Inc.","Sportswear & Accessories","P.O. Box 966","Hollywood","FL","Specialized in custom silkscreening. Tel.  305-923-5059","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Bo's Coral Reef","Bars","20th 5th Ave (Jacksonville Beach)","Jacksonville","FL","Tel. 246-987 4. Clientele: all gay and 50% women.","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"College Station","Bars","1187 Edgewood Ave","Jacksonville","FL","Tel. 389-9301. Open daily noon-2am. ","***","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"My Little Dude","Bars"," 2952 Roosevelt and Willowbranch","Jacksonville","FL","No phone. Located across from the Farmblest Dairy. Pool tables. Noisy, crowded, friendly.","****","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Junction","Bars"," 1261 King St.","Jacksonville","FL","No phone. Beer and wine bar/disco/pool tables.","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The OP Club","Bars","640 Bay St. ","Jacksonville","FL","Tel. 353-5817","MGM**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church","Religious Groups","301 Druid St","Jacksonville","FL"," Tel. 384-6004","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Sea Wench Times","Publications","P.O. Box 1380; Big Pine Key, F","Key West","FL","Sample issue: $1.50. I haven't seen a copy yet-too new to review.","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church","Religious Groups","Box 4325;33041.","Key West","FL","Tel. 294-8912","*","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Fantasy Fest","Event","","Key West","FL","Annual celebration that attracts more than 2,500 visitors to the island city for four days of celebrating over Halloween. It's Key West's version of Mardi Gras-only zanier.","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"1-Saloon","Bar/Restaurant","Applerouth Lane, 524 Duval Street ","Key West","FL","Down the street from the COPA. Tel. 294-5797. Movies/food/leather and western-type people ","MGM**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Claire","Bar/Restaurant","900-904 Duval St.","Key West","FL","Tel. 296-5558. Home of 'Sisters at Sea' women only dance-8pm-closing, which is recommended as quite an experience. Juke box dancing, quiet area and patio. They serve nouvelle regional cooking in 3 separate dining areas-porch, garden and formal dining room. Open 7 days week-12noon 3am.","***","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The COPA","Bar/Restaurant"," 623 Duval St.","Key West","FL","Tel. 296-8521. Huge disco within and old theater building. ","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Old Plantation ","Bar/Restaurant"," 300 Southard","Key West","FL","Tel. 294-4531. Live entertainment. 
","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Alexander's ","Hotels/Motels/Guesthouses","1118 Fleming (Old Town) ","Key West","FL","Tel. 294-9919. 7 room guest house, 3 with private bath, 2 efficiencies. Swimming pool/continental breakfast, good sundeck.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Curry House","Hotels/Motels/Guesthouses","806 Fleming St.","Key West","FL","Tel. 294-6777 Mostly gay men, but women always welcome. Swimming pool, lounge area, tv, all rooms with air-conditioning and bahama celling fan. Double with private bath-in season-$45.00. Clientel: gay men and women-usually more men than women but a really charming, no-hassle place. Write for their brochure, It looks great. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Ellie's Nest ","Hotels/Motels/Guesthouses","1414 Newton St.","Key West","FL","Tel. 296-5757. A guest house for women only. The surroundings are tropical and the people are friendly. The rates are reasonable and each room is named after a famous woman. Exotic swimming pool, patio and sundeck. Hot tub & TV in every room. Mostly lesbians, many overseas visitors, too. Doubles with bath: from $43.00-anyway, it's too damned frustrating sitting here in freezing cold London, looking at this green computer screen and thinking about ELLIE'S NEST, so I'll just go on to the next listing ….","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"La Terraza De Marti","Hotels/Motels/Guesthouses","1125 Duval St.","Key West","FL","(check local listings for telephone number). Has a charming, sparkling blue swimming pool with poolside bar. Sundeck upstairs. Peaceful atmosphere but rowdy tea-dances every Sunday 4pm-8pm. Extremely popular with gay women... but VERY EXPENSIVE.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Oasis Guest House","Hotels/Motels/Guesthouses","823 Fleming St","Key West","FL","Tel. 296-2131. Luxury guest house, Pool, hot tub. Mostly gay men but women always welcome. ","*","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Spindrift Motel","Hotels/Motels/Guesthouses"," 1212 Simonton St.","Key West","FL","Tel. 296-3432. Beautiful resort motel owned and operated by lesbians since 1978. Attractive private rooms with full amenities, exquisite sun-drenched swimming pool (great for sun-tans) a new sandwich, wine and beer bar (open 12 hours daily) and much, much more... Ideal location: only one block to tea-dances, beach, bars, restaurants. Mention GAIA'S GUIDE for your 10% discount. (May to November). Be sure to say 'hi' to Helen and Nancy from GAIA and feel free to call there for a full color brochure and info on Key West. Many, many letters of recommendation each year. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Papillon","Swimming Pool/Bar"," 510 South St.","Key West","FL","Tel. 294-2491. A very nice bar which uses Atlantic Shores","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Queer Pie","Pier","Reynolds Street at ocean","Key West","FL","","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Coconut Grove","Guest House","817 Flemlng;33040","Key West","FL","Tel. 296-5107. Panoramic roof-top sundecks, secluded wood-decked swimming pool, relaxed hospitality, tropical elegance. From $12.50 per night double occupancy. Gay women very welcome.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Colours","Guest House","410 Fleming St.","Key West","FL","Tel. 294-6977. Situated right in the heart of Old Towne, this vlctorian mansion is now an ultra-luxurious guest house with swimming pool, tropical bar and entertainment lounge which overlooks the pool and gardens. Rooms and suites, airport pick-up. Very nice people-say 'hi' from GAIA.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Outright Books","Bookshop","901-C, Duval Street;33040","Key West","FL","'Bringing you the best in gay and lesbian literature.' Send for catalogue. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Kathy's","Bars","23 South Dixie Highway","Lake Worth","FL","Tel. 586-5564. Dancing and pool tables + other games. Women guest artists and community benefit nights. Snacks are served. 'built by women for women'. Private club, entrance at the back. Clientel: women only, but male guests are welcome with a woman member. ","****","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Saturday's ","Bars","4060 W New Haven Ave","Melbourne ","FL","Tel. 724-1510. Disco/juke box and D.J., pool tables, benefits, food is served. It's a private club with guest membership. Friday is ladies' night with a $3.00 beer bust. Open 9pm-3am daily with live entertainment, Thurs., -Sat. -Say 'hi' from GAIA","**(**)","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Reception Activities Committee","Special Interest Groups","PO Box 1602","Merritt Island","FL","","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Fusions","Bars","125 NW 1st Avenue; (Miami)","Miami/Miami Beach","FL","Tel. 374-0337. Sunday is acknowledged lesbian time-bingo at midnight followed by a fabulous buffet.","**(**)","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Hattie's ","Bars","3416 Main Highway; (Coconut Grove)","Miami/Miami Beach","FL","Tel. 448-0171-beer and wine bar/stereo disco. live entertainment and happy hour. A few straights sometime but o.k.","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Karleman's","Bars","6822 Biscayne Blvd","Miami/Miami Beach","FL","(Miami). Tel. 756-9600.","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Mixers","Bars","2490 SW 17th Ave.","Miami/Miami Beach","FL","(Coconut Grove). Tel. 854-7262. Disco + cool, quiet fountain patio, umbrella tables and green plants. Open: Open Mon-Fri. 5pm-3am/Sat. & Sun noon-3pm (Sunday buffet 9pm).","****","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Pier","Bars"," 1717 NW 17th Ave.(Miami)","Miami/Miami Beach","FL","No phone.
","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Red Rooster","Bars","2404 N.E. 2nd Ave","Miami/Miami Beach","FL","(Miami) Tel. 573-9595.","MGM**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Sugar's ","Bars","13705 Biscayne Blvd; North Miami Beach","Miami/Miami Beach","FL","Tel. 940-9887. Dj nightly, happy hour 3pm-8pm.","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Purple Parrot ","Bars","2890 SW 27th Ave.(Miami)","Miami/Miami Beach","FL","Video disco. $15.00 * annual membership or pay cover charge on weekends.","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Uncle Charlie's ","Bars","3673 Bird Avenue,","Miami/Miami Beach","FL","Tel. (Miami) 442-8687. Women welcome, especially during the happy hour which is 3pm-9pm daily. Monday till 3am","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church ","Religious Groups","Box 3004","Miami/Miami Beach","FL","Tel. 894-108","*","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Synagogue (Etzchaim)","Religious Groups","19094 West Dixie Highway ","Miami/Miami Beach","FL"," Tel. 931-9318","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Cocoplum","Restaurants","3430 Main. (Coconut Grove)","Miami/Miami Beach","FL","Tel. 445-7439. Recommended as good and gay-casual attire, shorts, etc. The food is great and it's a good place to meet a friend for lunch during the week or just 'hanging out' on the weekend. Open 7am-5pm.","*","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Zum Alten Fritz","Bar/Restaurant","1840,N.E. 4th Avenue;","Miami/Miami Beach","FL","Tel. 374-7610. Authentic German home-cooking, 34 different beers from around the world. 4 German beers on tap. Cozy, homey atmosphere described in Germany as 'gemuetlich'. Beer garden outdoors in front of the restaurant. Open M-F 11am-10pm/Sat.· 5pm-10pm & Sun. closed. Very, very highly recommended, as being your best bet for dining out In a gay restaurant In the area. 'hi' from GAIA.","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Grove Bookworm","Bookstore","3025 Fuller St.(Miami)","Miami/Miami Beach","FL","Tel. 443-6411. Carries gay and feminist books. They sell GAIA'S GUIDE.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Lambda Passages","Gay/Lesbian Bookstore","7545 Biscayne Blvd","Miami/Miami Beach","FL","Tel. 754-6900. Lesbian and gay literature, cards, magazines, antiques, art and more ... Mon & Th. 11am-10pm/Fri. 11am-midnlght, Sunday 1pm-7pm. Free parking in the rear.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Switchboard of Miami","Switchboard ","","Miami/Miami Beach","FL","Administration telephone no: (305)358-1640/Crises line: 358-4357","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Paper","Publications","PO. Box 8967","Orlando","FL","","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Gay Hotline","Services","","Orlando","FL","Tel. 843-4297 ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Southern Nights","Bars","375 South Bumby Ave","Orlando","FL","Tel. 898-0424. Disco/juke box/pool tables/games/quiet area and outdoor patio. Full liquor license. Open daily 2pm-2am.","MGM**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Women's Health Center Inc","Health Center/Clinic/Counselling","1240 East Hillcrest.","Orlando","FL","Tel. 423-0411","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Parliament House","Resort/Hotel ","410 North Orange Blossom Trail","Orlando","FL","Tel. 425-7571","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
