"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"K-9 Club","Bar","1724 Barksdale Boulevard","Shreveport","LA","Bossier City","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Burgundy House","Restaurants","704 Burgundy Street","New Orleans","LA","","**","Restaurants","",1977,"","","",,"manual"
"Florentine Room","Bar","728 Austin Place","Shreveport","LA","","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Maine Lesbian Feminists","Publication","","","ME","Box 125 Belfast, Maine. This is a new organization an dit represents a new concept in organizing. Here are the local chapters as of September 1976: Brunswick-Bath, Augusta, Bangor, Belfast, and Portland. And this is how they intend to operate: each group meets regularly for support, sharing, partying, political discussion and action. The entire statewide organization will meet every two months for all day meetings and partying. Committees will work together as needed. ","","","In the scanned issue, there is a section at the start of Maine that is titled, “Statewide Publication and Organizations:” with the following entries listed. Each of these has a specific city listed in their address, but are listed as statewide. In the Airtable, they were categorized under the city in their address. I changed them to having no city (being statewide) - is this correct? ",1977,"checked","checked","",,"manual"
"Maine Gay Task Force","Organization","193 Middle Street ","","ME","Third floor. Tel 773 6071","***(**)","Organizations","In the scanned issue, there is a section at the start of Maine that is titled, “Statewide Publication and Organizations:” with the following entries listed. Each of these has a specific city listed in their address, but are listed as statewide. In the Airtable, they were categorized under the city in their address. I changed them to having no city (being statewide) - is this correct? ",1977,"","checked","",,"manual"
"The Maine Freewoman's Herald","Organization","193 Middle Street ","","ME","Box 488","","","In the scanned issue, there is a section at the start of Maine that is titled, “Statewide Publication and Organizations:” with the following entries listed. Each of these has a specific city listed in their address, but are listed as statewide. In the Airtable, they were categorized under the city in their address. I changed them to having no city (being statewide) - is this correct? ",1977,"checked","checked","",,"manual"
"Ray's Riverview","Bar","29 Water Street","Augusta","ME","All gay with lots and lots of women at weekends. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Women's Counseling Service","Counseling Service","72 Front Street ","Bath","ME","Tel 207 443 9531. Counseling, therapy, referrals, workshops in assertiveness training and Gestalt therapy techniques. Planning a sexuality workshop and who knows what more may come. ","","","",1977,"","","",,"manual"
"Annabelle's","Bar","US Highway 1","Ogunquit","ME","Elegant atmosphere aims for gay tourist clientele. Brunch 11:30am to 2:30pm daily except Mondays and Tuesdays. Dinner 5pm-10pm nightly. Disco 10:30-1am nightly. ","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Androscoggin Club","Bar","100 Lincoln St","Lewiston","ME","","","","",1977,"","","",,"manual"
"The Tavern","Bar","Agamenticus Road","Ogunquit","ME","Tel 646 2272","","","",1977,"checked","","",,"manual"
"Edelweiss","Restaurants","Downtown","Ogunquit","ME","Tel 646 3976. Downtown. 8pm-2am Piano bar in the Lili Marlene Lounge","","","",1977,"checked","","",,"manual"
"The Trolley Stop","Restaurants","","Ogunquit","ME","Tel 207 646 9596","","","",1977,"checked","","",,"manual"
"Portland Women's Center","Organization","","Portland","ME","","****","Organizations","",1977,"checked","","",,"manual"
"The Fan Club ","Restaurants","Shore Road","Ogunquit","ME","Tel 207 646 9300","","","",1977,"checked","","",,"manual"
"Wilde-Stein Club","Organization","Union","Orono","ME","Tel 207 581 2571","***","Organizations","",1977,"checked","","",,"manual"
"Roland's","Bar","413A Cumberland Ave","Portland","ME","Dancing Recommended. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Maine Feminist Health Project","Organization","","Portland","ME","Tel 772 7673","","","",1977,"checked","","",,"manual"
"Sybil's","Bar","135 Middle Street","Portland","ME","Disco/Restaurant. Disgusting male floor show but 30% gay women on weekends. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Rook and Pawn","Bar","Forest Avenue","Portland","ME","This is a straight bar where lots of gay people go. It's extremely comfortable for gay women with a big dance floor and lots of table space. On Sunday it's closed to the public but often used for gay benefits. ","*","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Gay Switchboard","Services","","Baltimore","MD","Tel 235 4357 or see Blade for DC for current details of activities an happenings. ","","","",1977,"checked","","",,"manual"
"The Lesbian Community Center","Women's Center","3028 Greenmount Avenue ","Baltimore","MD","Tel 235 8593 This is the Baltimore Lesbian Switchboard. ","*****","Organizations","",1977,"","","",,"manual"
"A Journal of Liberation","Publication","3028 Greenmount Avenue","Baltimore","MD","Quarterly $5.00 per year to individuals, $15.00 to institutions. ","","","",1977,"","","",,"manual"
"Baltimore Women's Liberation Center","Women's Center","101 East 25th Street","Baltimore","MD","Tel 301 366 6475 Very into lesbian issues","****","Organizations","",1977,"","","",,"manual"
"Women's Growth Center","Women's Center","1110 St Paul Street ","Baltimore","MD","Tel 301 539 3588. Therapy, referrals, lesbian rap and CR.","****(*)","Organizations","",1977,"","","",,"manual"
"M.C.C.","Religious Organization","","Baltimore","MD","Tel 355 1415 or 669 3232","","","",1977,"checked","","",,"manual"
"Jewish Gays","Religious Organization","","Baltimore","MD","Tel 685 0736","","","",1977,"checked","","",,"manual"
"Dignity","Religious Organization","","Baltimore","MD","Tel 235 0333","","","",1977,"checked","","",,"manual"
"Shot Tower","Bar","4 North High Street","Baltimore","MD","Tel 539 8942","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Connie's Hideaway","Bar","2308 Boston Street","Baltimore","MD","Tel 732 9868 Food dancing pool table entertainments","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Zodiac ","Bar","","Baltimore","MD","Corner of Eastern Avenue and Washington Streets, Tel 327 9771","***","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Sappho's Bar","Bar","100 Albemarle St","Baltimore","MD","Tel 752 1263 New and wonderful women owned. ","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Frankie and Jonnie","Bar","2218 Boston Street","Baltimore","MD","Tel 675 9597","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Club Mitchell","Bar","1003 East Pratt Street","Baltimore","MD","Tel OR 5 9701","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"A Cold Day in August","Publication","101 East 25th Street B-2","Baltimore","MD","Tel 301 366 6475 Monthly news magazine includes a calendar of events for Baltimore women. $4.00 subscription. ","","","Before clean up, was listed as statewide in Airtable. Double checked with the scanned issue - it is listed as Baltimore. Now listed as Baltimore in Airtable ",1977,"","","",,"manual"
"PJS place","Bar","1024 East Baltimore Street ","Baltimore","MD","Tel 276 9032","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Hippopotamus","Bar","1 West Eager Street","Baltimore","MD","Tel. 547 0069","***","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Mary's Downtown Club","Bar","1101 Cathedral","Baltimore","MD","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The 31st Street Shop","Bookstore","425 East 31st Street","Baltimore","MD","Tel 245 3131 A good place to go when you first hit town. They sell books, records, plants and even Gaia's Guides","","","",1977,"","","",,"manual"
"A Women's Bookstore at Diana Press","Bookstore","12 West 25th St","Baltimore","MD","600 feminist titles. Special emphasis on books by and for lesbians. ","","","",1977,"","","",,"manual"
"Gay Hotline","Gay Hotline","","Amherst","MA","Tel 545 0154 For Gay women and men. ","","","",1977,"checked","","",,"manual"
"Gaybreak","Radio and Television","","Amherst","MA","First and third Wednesday of each month. See Gay community News of Boston for details. ","","","",1977,"checked","","",,"manual"
"Everywomen's Center","Women's Center","506 Goodell Hall","Amherst","MA","Tel 413 545 0883 Newsletter and Chomo Uri which features reviews and very high-quality black and white photographs. It is also concerned with the struggle of women in a sexist racist society and attempts to amalgamate a non-sexist political outlook with artistic expressionl. ","****(*)","Organizations","",1977,"","","",,"manual"
"Lambda Travel","Travel Agency","223 North Pleasant Street","Amherst","MA","Tel 413 549 1256","","","",1977,"","","",,"manual"
"Adventura Travel","Travel Agency","233 North Pleasant Street","Amherst","MA","Tel 413 549 1256 Might be just for gay men. ","","","",1977,"","","",,"manual"
"Focus","Publication","419 Bolyston Street","Boston","MA","Room 323 Tel. 617 262 1592. Monthly $.60 each annual $6.00 in usa. Annual overseas $7.00 Fiction, poetry, reviews, local and political new plus DOD calendar of events. ","","","",1977,"","","",,"manual"
"Daughters of Bilitis","Organization","419 Boylston Street","Boston","MA","Room 323 Tel. 617 262 1592","*****","Organizations","",1977,"","","",,"manual"
"Boston Psychological Center for Women","Organization","","Boston","MA","Tel. 266 01136","","","",1977,"checked","","",,"manual"
"Lesbian Liberation","Organization","","Boston","MA","Tel. 617 354 8807 and at the same number Lesbian mothers and lesbian therapy research project. ","****(*)","Organizations","",1977,"checked","","",,"manual"
"Project Lambda","Organization","","Boston","MA","Tel 227 8587 Legal aid and counseling. ","","","",1977,"checked","","",,"manual"
"Closet Space","Radio and Television","","Boston","MA","WCAS AM 740 Sundays 10:30-11am","","","",1977,"checked","","",,"manual"
"Homophile Community Health Services","Organization","80 Boylston Street ","Boston","MA","Suite 855 Tel 617 542 5188","","","",1977,"","","",,"manual"
"Gay Way","Radio and Television","","Boston","MA","WBUR 90FM Tuesdays 8-9:30pm Tel 617 353 2790 Lesbian moderators","","","",1977,"checked","","",,"manual"
"Gay News","Radio and Television","","Boston","MA","WCAS 7.40am Mondays at 10am","","","",1977,"checked","","",,"manual"
"The Citadel","Bar","22 Avery Street","Boston","MA","Tel 482 9040","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Saints","Bar","112 Broad Street","Boston","MA","Tel 338 7763","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Womanspaces","Bar","969 Commonwealth Avenue","Boston","MA","A new idea","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Together","Bar","110 Boylston Street","Boston","MA","Recommended - super bar. Tel 426 0086","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"1270 Club","Bar","1270 Boylston Street","Boston","MA","Tel 617 261 1257","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Stage Door","Bar","","Boston","MA","Boylston Place opposite Boston Repertory Theater Gameroom and lounge","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"The Alternataive Theater Restauarant","Restaurants","186 Commercial Street","Boston","MA","Finest in vegetarian cooking","","","",1977,"","","",,"manual"
"Back Bay Screening Room","Cinema","19 Arlington Street","Boston","MA","Tel 536 9477 Movies with homosexual themes, classics and vintage films. ","","","",1977,"","","",,"manual"
"The Gay Bowling League ","Bowling League","1260 Lanes","Boston","MA","Sponsored by the Gay Recreational Activities Committee. Gay women and men. ","","","",1977,"","","",,"manual"
"Beacon Tours","Travel Agency","160 Commercial Ave","Boston","MA","Tel 247-1832 Vacations and holidays for gays. ","","","",1977,"","","",,"manual"
"Lesbian Liberation ","Organization","46 Pleasant Street","Cambridge","MA","Tel 617 354 8807","****(*)","Organizations","",1977,"","","",,"manual"
"Bob's Place","Bar","44 Centro Street","Brockton","MA","Tel 617 588 9976","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Women's Community Health Center","Organization","137 Hampshire Street","Cambridge","MA","They have regular open house meetings. ","","","",1977,"","","",,"manual"
"Bread and Roses","Restaurants","134 Hampshire Street","Cambridge","MA","Tel 354 3871 Tues-Sat 5:30-9:30pm Women's Brunch Sundays noon-2pm","","","",1977,"","","",,"manual"
"The Lighthouse","Bar","700 Washington Street","Lynn","MA","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Mr. Dominic's","Bar","34-36 Central Avenue","Lynn","MA","Dancing nightly","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Dignity","Religious Group","","Lowell","MA","PO Box 348 ","","","",1977,"checked","","",,"manual"
"High Haven","Guest House","","Martha's Vineyard Island","MA","PO Box 289","","","",1977,"checked","","",,"manual"
"R & R Club","Bar","78 Covel Street","Martha's Vineyard Island","MA","","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Titticut Follies","Guest House","43 Barraganset Avenue ","Martha's Vineyard Island","MA","Tel 617 693 9290 Open July-October as advertised in Majority Report","","","",1977,"","","",,"manual"
"Zelda's Back Room","Lesbian Space","Bulton Street","Northhampton","MA","Tel 413 586 2203 or 586 2011 for details because Zelda's is really only good on certain nights. ","***","Organizations","",1977,"checked","","",,"manual"
"Lesbian Gardens","Lesbian Space","200 Main Street","Northhampton","MA","413 586 2011 ext 413 Coffeehouse, bookstore, regular meetings, they sell Gaia's Guide","****(*)","Organizations","",1977,"","","",,"manual"
"Everywomen's Center","Organization","14 Center Street","Provincetown","MA","Box 949 Tel 487 3075","****","","",1977,"checked","","",,"manual"
"Gay Activities Alliance","Organization","","Provincetown","MA","Tel 617 487 3393; 487 3234; 487-3344","*","","",1977,"checked","","",,"manual"
"(Projected)","Restaurants","","North Quincy","MA","For now this yet unnamed women's restaurant can be contacted by ringing Tel 413 545 0883","**","Restaurants","",1977,"checked","","",,"manual"
"Massachusetts Bay Counseling Associates","Counseling Service","","North Quincy","MA","PO Box 69 North Quincy Tel 472 1331 Counselors Donald McGay, Terry Kaminsky. For suburban gays. ","","","",1977,"checked","","",,"manual"
"Sisters","Bar","291 Commercial Street","Provincetown","MA","Recommended","**(**)","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Women's Health Clinic","Organization","14 Center Street","Provincetown","MA","","","","",1977,"","","",,"manual"
"Vorelli's","Bar","","Provincetown","MA","Brand new inquire locally","****","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"White Wind Inn","Bar","147 Commercial Street","Provincetown","MA","","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Front Street","Bar","","Provincetown","MA","In Commercial Street","***","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Provincetown Inn and Motel","Bar","","Provincetown","MA","One mile west on Commercial Street","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Room at the Top","Bar","","Provincetown","MA","","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Crown and Anchor Motor Inn","Bar","247 Commercial Street","Provincetown","MA","Tel 617 487 1430 Beach side pool, disco, clambake restaurant. Directly on the beach","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Hideaway","Restaurants","229 Commercial Street","Provincetown","MA","Tel 487-3829","","","",1977,"","","",,"manual"
"The Moors","Restaurants","","Provincetown","MA","Beach Highway at Bradford Street Exit","**","Restaurants","",1977,"checked","","",,"manual"
"Randolph Country Club","Country Club","44 Mazeo Drive","Randolph","MA","Route 139. Tel 963-9809 Private club, disco, swimming pool","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Peasant Stock","Restaurants","421 Washington St","Somerville","MA","Tel 354 9528","*","Restaurants","",1977,"","","",,"manual"
