"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"Las Lechuzas Disco","Bars","323 23rd Street","Miami Beach","FL","Tel.672-9422. Show-bar and disco.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Mayflower","Bars","1716 Alton Road","Miami Beach","FL","Tel.(305)673-6345.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Nite Owl","Bars","2228-2234 Park Avenue","Miami Beach","FL","Tel.673-
9864.Three bars under one roof: Nite Owl, Pin-up and Middle
Roon.Game room with two pool tables and pin-ball machines. Gay
wonen and men. Some straights do frequent the Nite Owl bar—but
no nassles. Recommended.
","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Phoenix","Bar/Restaurant","17450 Biscayne Boulevard","Miami Beach","FL","Tel.940-5292. Lunches/dinners/Sunday brunch. Piano bar and show bar.","***","Bar/Restaurant","",1981,"","","",,"manual"
"Mr. Coney Island","Restaurants","2000 Normandy Drive","Miami Beach","FL","Tel.861-6464.""We
sipport 'Gay Human Beings' human rights.""
","*","Restaurants","",1981,"","","",,"manual"
"Windjammer","Travel Agencies and Clubs","P.O. Box 120, 33139.","Miami Beach","FL","Tel.(305)373-
2466.'Barefoot Cruises'. For the gay community. Women-only tours
to the Caribbean, etc.","-","","",1981,"checked","","",,"manual"
"Crow Bar","Bars","","Neptune Beach","FL","Ask Locally.","**","Bars, Clubs, Coffeehouses","",1981,"checked","","",,"manual"
"Nite Owl Club","Bars","1000 Humphries","Orlando","FL","Tel.894-9293.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Odds & Ends","Bars","4910 Edgewater Drive","Orlando","FL","Tel.(305)293-
2220pen llam-2am/4am weekends. Disco, pool tables, pin-ball,
female impersonation shows, sandwiches served. BYOB after 2am —
o.k. for gay women.
","MGM**","Bars, Clubs, Coffeehouses","Is ""female impersonation shows"" just a critical/feminist way of writing drag shows?",1981,"","","",,"manual"
"The Connection","Bar/Restaurant","1125 South Orange Avenue","Orlando","FL","Tel.(305)4209229. Mellow atmosphere-excellent fondue dinners. Recommend.
Gay women and men. No straights. Occasional live music. IA
great restaurant.""
","**","Bar/Restaurant","",1981,"","","",,"manual"
"Parliament House","Restaurants","410 North Orange Blossom Trail","Orlando","FL","el.«25-7571.""A fine restaurant. Fancy or economy dining."" ","*","Restaurants","",1981,"","","",,"manual"
"Parliament House","Motels","410 North Orange Blossom Trail","Orlando","FL","Tel--25-7571. Motor Inn accomodation with swimming pool—part
gay super-complex. Highly recommended.
","-","","",1981,"","","",,"manual"
"Fiesta Room","Bars","1 North Palafox","Panama City","FL","Tel.(904)763-1461.""A fun bar"".--Dancing","**","Bars, Clubs, Coffeehouses","This is listed under Panama City, but there is no Palafox street in Panama City, only Pensacola.",1981,"","","",,"manual"
"Aquarius","Bars","6120 Lillian Highway","Pensacola","FL","Tel.(904)455-9006.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Quiet Village","Bars","3107 East Cervantes","Pensacola","FL","Tel.432-3894.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Red Quarter","Show-Bars","327 South Palafox Street","Pensacola","FL","Tel.(904)433-9229. Open 8pm-2am.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Town Line","Bar/Restaurant","200 East McNab Road","Pompano Beach","FL","Tel.781-0445.Supper
club/snow-bar. ","***","Bar/Restaurant","",1981,"","","",,"manual"
"Mother's","Bars","145 West Marion","Punta Gorda","FL","Tel.639-3257.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Daughters of Bilitis (D.O.B.)","Groups","P.O. Box 15621, 33581","Sarasota","FL","Monthly meeUngs plus social activities Which include weekend
ping trips, deep-sea fishing and beach cookouts. 100% gay
_______ The D.O.B. is the oldest lesbian organization in the
""OM14. They share space with the women's center","**","Organizations","",1981,"checked","","",,"manual"
"M.C.C.","Religious Groups","636 South Washington Boulevard","Sarasota","FL","Tel. (813)366-5838.","-","","",1981,"","","",,"manual"
"Ryan's Someplace Else","Bars","3150 North Tamiami Trail","Sarasota","FL","Tel. (813)355-7569 .Recommended.
","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Stingers","Bar/Restaurant","Ringling Boulevard","Sarasota ","FL","","**","Bar/Restaurant","",1981,"checked","","",,"manual"
"Pagoda","Resorts","207 Coastal Highway","St. Augustine","FL","Te l. (9 04 ) 824-
2970.Women's resort with swimming pool, theate r, dance studio,
library, natural foods, craft store, sail boats. Women’s groups
perform there regularly and there’s disco dancing. This place
gets nothing but the highest recommendations. It’s totally
unique.
","-","","",1981,"","","",,"manual"
"Kitty's Bar","Bars","1020 South Fourth Street","St. Petersburg","FL","Tel.(813)894-
2184. Recommended","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Marilyn's Closet","Bars","8302 North Fourth Street","St. Petersburg","FL","","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Wedgewood Inn","Motels","445 18th Avenue S","St. Petersburg","FL","Tel.823-
""600.Motel/dlsco/restaurant. Very highly recommended.
","**","Hotels, Motels, Services?","",1981,"","","",,"manual"
"Panhandle Mining Co.","Bars","1363 East Lafayette Street","Tallahassee","FL","","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"21st Century Fox","Bars","506 South Woodward","Tallahassee","FL","Tel.(904 )599-
2-0.81g disco/pool room. Young crowd — 30% gay women.
","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Co-Op Books & Records","Bookstore","648-652 West Tennessee Street","Tallahassee","FL","P.o. Box 2436, 648-652 West Tennessee Street, 32304. Tel.222-6677. Feminist, gay left and black literature. Also poetry and fiction, alternative technology, health, herb and dope books. Women's albums and GAIA'S GUIDE. -""We are a good resource center for the local community.""","-","","",1981,"","","checked",,"manual"
"Women's Center","Women's Centers","1208 West Platt Street","Tampa","FL","Tel. (813)251-4 089.Coffeehouse/books to re, clinic.
","****(*)","Organizations","",1981,"","","",,"manual"
"Everywoman's Center","Women's Centers","-at the University of Southern Florida","Tampa","FL","Tel.(813)974-2654.","****","Organizations","",1981,"checked","","",,"manual"
"Margie's 4427 Club","Bars","4427 West Kennedy Boulevard","Tampa","FL","Tel.879-
9459.A dance bar with a pool table and very friendly atmosphere.
Clientel: 100% women. Open till 3am and very highly recommended.
","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Carousel Disco","Bars","1806 West Platt Street","Tampa","FL","Te 1. (813 )251-
9887.Dancing, pool tables, weekend shows and friendly people.
Recommended","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Old Plantation","Bars","1806 West Platt Street","Tampa","FL","Tel.(813)251-
9754. disco and game room. Open at 4pm.
9453.Disco/dance bar. Very highly recommended.
","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Ohio Bar","Bars","102 Polk","Tampa","FL","Tel.229-9065.
","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"El Goya","Bars","1430 East 7th Avenue","Tampa","FL","Tel.(813)247-2711.Mixed
gay disco—recommended","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Rene's Lounge","Bars","2605 West Kennedy Boulevard","Tampa","FL","Tel.(813)872-9631.Highly recommended gay super-bar with 2
Swimming pool. There are barbecues and tea dances. It’s a real 1
old-timer.
","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Susie's Bridge Club","Bars","5519 1/2 West Hillsboro Avenue","Tampa","FL","BYOB.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Ki Ki Ki Saloon","Bar/Restaurant","909 North Tampa","Tampa","FL","","MGM**","Bar/Restaurant","The name seems like a direct KKK reference? Not sure whether to check race if so.",1981,"","","",,"manual"
"R.J.'s Rendezvous","Bar/Restaurant","1732 East 7th Avenue","Tampa","FL","Tel. 247-1737.
","**","Bar/Restaurant","",1981,"","","",,"manual"
"Denny's","Restaurants","102 Parker Street","Tampa","FL","Tel.258-6411.Mostly gay
clientele at night.","*","Restaurants","",1981,"","","",,"manual"
"Feminist Connection","Feminist Bookstore","1208 West Platt Street","Tampa","FL","Tel.(813)251-4089.","-","","",1981,"","","",,"manual"
"Lou's Pub","Bars","4316 Parker Avenue","West Palm Beach","FL","Tel.833-6282. .Beer/wlne/sandwlches/pool tables/pin-bail. Open noon daily-
& Sunday. (1-95 to Southern Blvd, exit, go east to 1st light,
,o south 1 1/2 blocks).
","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Citadel","Bars","5900 Broadway","West Palm Beach","FL","Te 1.8 4 2-7 032 .Sho w-
bar/private club for members and guests","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Orion","Bars","3635 South Dixie Highway","West Palm Beach","FL","","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Gay Social Services of Central Florida","Services","Box 4355","Winter Park","FL","Gay information service.","-","","",1981,"checked","","",,"manual"
"Outer LImits","Bars","1930 East 7th Avenue","Ybor City","FL","Tel.(813)247-9754. disco and game room. Open at 4pm.
","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Womansword","Publications","Georgia University Station, 30602","Athens","GA","This is
the newsletter of the United Dykes of Athens (UDA). Monthly.
","-","","",1981,"checked","","",,"manual"
"Atalanta","Publications","P.O. Box 5502, 30307","Atlanta","GA","Tel. (404)523-7786. High quality lesbian/f eminis tmonthly. It’s a powerhouse of
information and
resources about the scene in the south.
$3.50 per year","-","","",1981,"checked","","",,"manual"
"Cruise","Publications","P.O. Box 11987, 30355","Atlanta","GA","Te l. ( 4 04 )23 1 -
1057.Monthly magazine of travel and entertainment for gay men and
Nomen. Up to date bar and restaurant guides and at least refers
to the women’s scene. $15.00 per year or $2.00 per copy.
","-","","",1981,"checked","","",,"manual"
"Atlanta Gay Central","Publications","P.O. Box 13723, 30324","Atlanta","GA","","-","","",1981,"checked","","",,"manual"
"ALFA","Women's Centers","1326 McLendon Avenue","Atlanta","GA","Tel. (404)523-
7786.They have their own center: ALFA HOUSE (ALFA-Atlanta Lesbian
feminist Alliance)—switchboard service, workshops, socials by
D0GYWOMEN plus softball and coffeehouse nights. $8.00 membership
includes ATALANTA subscription.
","*****","Organizations","",1981,"","","",,"manual"
"Atlanta Gay Center","Centers","","Atlanta","GA","Tel.876-5372.""A comfortable ■
place for all of us to meet.""
","***","Organizations","",1981,"checked","","",,"manual"
"Atlanta Gay Center Helpline","Services","","Atlanta","GA","Tel .892-0661.Dally From
6pm-llpn. The center also has a library and newsletter","-","","",1981,"checked","","",,"manual"
"Boogie Women","Social Groups","1326 McLendon Avenue NE","Atlanta","GA","—at Alfa House, 1326 Me Lendon Ave.,N.E.,
30307. Tel. (401)523-7786. Provides an alternative to the bars: ?
Sunday nights soirees a month plus musical evenings and
discussions.
","-","","",1981,"","","",,"manual"
"Ms. Garbo","Bars","2206 Cheshire Bridge Roead NE","Atlanta","GA","Tel.(404)321-0054.Additional phone number: 634-9145
","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Club Sheba","Bars","735 Forrest Road NE","Atlanta","GA","Tel.( 404 )522-
5834. Basically a woman’s bar and basically black.
Dancing/food/pool/video games and pin-ball. ""Anyone with a good
attitude is welcome"". They sell GAIA'S GUIDE and are very highly
recommended. Open 6pm-3am and 4am weekends.
","***","Bars, Clubs, Coffeehouses","",1981,"","","checked",,"manual"
"Starlite Lounge","Bars","715 Ponce de Leon","Atlanta","GA","Tel.881-
9308.Dancing, pool table, pin-ball. Opens 2pm weekdays and 3an-
4am weekends. Recommended.
","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Back Street","Bars","845 Peachtree NE","Atlanta","GA","Super disco in several bars—recommended","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Shelly's Place","Bar/Restaurant","North Peachtree","Atlanta","GA","Restaurant/lounge. 30%
gay women and highly recommended.","**","Bar/Restaurant","",1981,"checked","","",,"manual"
"Showcase Cabaret","Bar/Restaurant","","Atlanta","GA","","**","Bar/Restaurant","",1981,"checked","","",,"manual"
"Gallus","Bar/Restaurant","6th & Cypress Streets","Atlanta","GA","Sunday nights are
especially recommended","*","Bar/Restaurant","",1981,"","","",,"manual"
"Gene & Gabe's","Restaurants","1578 Piedmont Avenue NE","Atlanta","GA","Tel.876-
9426. Northern Italian cooking—recommended gay-owned restaurant.
","*","Restaurants","",1981,"","","",,"manual"
"Jim's Grill","Restaurants","591 Peachtree Street","Atlanta","GA","Tel.876-2749.0pen 24 hours.","*","Restaurants","",1981,"","","",,"manual"
"Cheshire Kat","Restaurants","1943 Cheshire Bridge Road","Atlanta","GA","Open 24 hours.","*","Restaurants","",1981,"","","",,"manual"
"Sweet Gum Head","Show-Bars","2284 Cheshire Bridge Road NE","Atlanta","GA","Tel. 634-
2922.A good mixture of gay women and men","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Onyx","Show-Bars","341 West Peachtree","Atlanta","GA","Tel.(404)523-9105.
","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Magic Garden","Show-Bars","1888 B. Cheshire Bridge Road","Atlanta","GA","Tel.875-
0119.Pool tables under the trees.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Charis Books","Feminist Bookstore","419 Moreland NE","Atlanta","GA","Tel. (404)524-0304","-","","",1981,"","","",,"manual"
"Feminist Women's Health Center","Health Center","580 14th Street NW","Atlanta","GA","Tel. 874-7551. Many facilities and services
including a self-help
artificial insemination clinic","-","","",1981,"","","",,"manual"
"Redwood","Bars","Burnes Street off Highway 247","Macon","GA","New and nice
d13co—beautiful people.
","**","Bars, Clubs, Coffeehouses","",1981,"checked","","",,"manual"
"Ferity","Publications","mail to University YWCA, 1820 University Avenue","Honolulu","HI","Monthly feminist magazine. $3.00 per year","-","","",1981,"","","",,"manual"
"Y.W.C.A.","Services","--University Avneue. Across the street from campus of Mahoa University.","Honolulu","HI","_
Y.W.C.A. —University Avenue. Across the Street frot
campus of Mahoa University.—Small library and referrals","-","","",1981,"checked","","",,"manual"
"Sexual Identity Center","Centers","2457 Kanealii Avenue","Honolulu","HI","A center for all people-- counselling and referrals—their
publication: HAWAIIAN SUNRISE.
","-","","",1981,"","","",,"manual"
"Lorraine's Cocktail Lounge","Bars","110 North Hotel Street","Honolulu","HI","Tel.538-9477.A gay club: 75% gay men plus gay women and a few
straights. Pool table and entertainment. Open noon-2am.
","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Tahiti Bar","Bars","111 Nuuanu Avenue","Honolulu","HI","Tel.538-9748.Sone
straights but o.k.—open: 10am-2am.
","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Cocktail Center","Bars","435 Atkinson","Honolulu","HI","Pool table—no dancing. A
real old-timer and probably your best bet In Honolulu-)
","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Hula's Bar and Lei Stand","Bars","2103 Kuhio Avenue","Honolulu","HI","Tel.923-
0669.There's a banyan tree outside and a disco inside. Highly
recommended especially after 11pm.—Located across from the Kuhio
Theater) .
","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Hamburger Mary's","Bars","--on Kuhio","Honolulu","HI","","**","Bars, Clubs, Coffeehouses","",1981,"checked","","",,"manual"
"Red Bamboo","Bars","412 Lewers","Honolulu","HI","Daily brunches, dinners, shows and entertainment","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Blowhole","Bars","124 Kapahulu","Honolulu","HI","Swimming pool — located
across from Kapioland Park.
","MGM**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Glades","Bars","152 North Hotel Street","Honolulu","HI","A bar and tables--
gives a good honest drink and a good show.
","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Red Bamboo","Bar/Restaurant","412 Lowers","Honolulu","HI","Daily brunches, dinners, shows and entertainment","**","Bar/Restaurant","",1981,"","","",,"manual"
"Yours 'n' Mine","Restaurants","1700 Ala Moaua (upstairs)","Honolulu","HI","Piano bar/restaurant.","*","Restaurants","",1981,"","","",,"manual"
"Woman's Word","Feminist Bookstore","747 Kapiolani Boulevard","Honolulu","HI","Tel.53°
349 6. Occupying space in THE ARTIFACTORY, this is a bookstore
featuring literature by, forand about women and non-sexist
children's books.
","-","","",1981,"","","",,"manual"
