"geocode.value","lon","lat","geoAddress"
"Marshall, IL",-87.6937922,39.3913557,"marshall, il 62441, usa"
"Ottawa, IL",-88.8425769,41.3455892,"ottawa, il, usa"
"Paris, IL",-87.6961374,39.611146,"paris, il 61944, usa"
"Prospect Heights, IL",-87.9375694,42.0953049,"prospect heights, il, usa"
"Schiller Park, IL",-87.8708965,41.9558637,"schiller park, il, usa"
"Sullivan, IL",-88.6093935,39.6008112,"sullivan, il 61951, usa"
"Waukegan, IL",-87.8447938,42.3636331,"waukegan, il, usa"
"Wood River, IL",-90.0976069,38.861159,"wood river, il, usa"
"Brazil, IN",-87.1250154,39.523652,"brazil, in 47834, usa"
"Crown Point, IN",-87.3653135,41.4169806,"crown point, in 46307, usa"
"Elkhart, IN",-85.973517,41.6873832,"elkhart, in, usa"
"Fountain City, IN",-84.9174619,39.9556028,"fountain city, in, usa"
"Gary, IN",-87.3371523,41.6020403,"gary, in, usa"
"Kokomo, IN",-86.1336033,40.486427,"kokomo, in, usa"
"Madison, IN",-85.3799577,38.7358933,"madison, in, usa"
"Mishawaka, IN",-86.1586156,41.6619927,"mishawaka, in, usa"
"Peru, IN",-86.0690527,40.7537292,"peru, in 46970, usa"
"Valparaiso, IN",-87.0611412,41.4730948,"valparaiso, in, usa"
"Vicennes, IN",-87.5286325,38.677269,"vincennes, in 47591, usa"
"Young America, IN",-86.3466636,40.5686489,"young america, in 46932, usa"
"IA, United States",-93.097702,41.8780025,"iowa, usa"
"Boone, IA",-93.8802273,42.0597047,"boone, ia 50036, usa"
"Burlington, IA",-91.1128901,40.8076529,"burlington, ia, usa"
"Grinnell, IA",-92.7232456,41.7434092,"grinnell, ia 50112, usa"
"Ottumwa, IA",-92.4083022,41.0160293,"ottumwa, ia 52501, usa"
"Blue Rapids, KS",-96.6597387,39.6819447,"blue rapids, ks 66411, usa"
"Dodge City, KS",-100.018797,37.7560487,"dodge city, ks 67801, usa"
"Great Bend, KS",-98.7648073,38.3644567,"great bend, ks 67530, usa"
"Junction City, KS",-96.8313978,39.0286093,"junction city, ks, usa"
"Kensington, KS",-99.0317506,39.7669559,"kensington, ks 66951, usa"
"Luray, KS",-98.6916928,39.1142374,"luray, ks 67649, usa"
"Manhattan, KS",-96.573317,39.179475,"manhattan, ks, usa"
"Neodesha, KS",-95.6802581,37.4183929,"neodesha, ks 66757, usa"
"Olathe, KS",-94.8191285,38.8813958,"olathe, ks, usa"
"Salina, KS",-97.6114237,38.8402805,"salina, ks, usa"
"Ashland, KY",-82.6376391,38.4790397,"ashland, ky, usa"
"Campbellsville, KY",-85.3419069,37.3433974,"campbellsville, ky 42718, usa"
"Harned, KY",-86.4135881,37.7517261,"harned, ky 40144, usa"
"Hazard, KY",-83.1932284,37.24954,"hazard, ky, usa"
"Jamestown, KY",-85.06301,36.9847899,"jamestown, ky, usa"
"Madisonville, KY",-87.4988882,37.3281005,"madisonville, ky 42431, usa"
"Morehead, KY",-83.4357151,38.1768636,"morehead, ky 40351, usa"
"Newport, KY",-84.4957757,39.091449,"newport, ky, usa"
"Radcliff, KY",-85.947601,37.8368402,"radcliff, ky, usa"
"Somerset, KY",-84.6041084,37.0920222,"somerset, ky, usa"
"Upton, KY",-85.8935605,37.4645475,"upton, ky 42784, usa"
"Auburn, ME",-70.2311655,44.0978509,"auburn, me 04210, usa"
"Blaine, ME",-67.8686274,46.5047594,"blaine, me, usa"
"Boothbay, ME",-69.6338115,43.8753257,"boothbay, me, usa"
"Corea Harbor, ME",-67.970475625916,44.3979803624629,"corea harbor, gouldsboro, me 04624, usa"
"Freeport, ME",-70.1027576,43.8573338,"freeport, me 04032, usa"
"Hancock, ME",-68.2539694,44.5287213,"hancock, me, usa"
"Kennebunckport, ME",-70.4767957,43.3617264,"kennebunkport, me, usa"
"Kittery, ME",-70.7496528,43.0875776,"kittery, me, usa"
"Kittery Point, ME",-70.7078301,43.0834222,"kittery point, kittery, me 03905, usa"
"Lincolnville Beach, ME",-69.0081405,44.2822204,"2402 us-1, lincolnville, me 04849, usa"
"Naples, ME",-70.6035512,43.9692083,"naples, me, usa"
"Raymond, ME",-70.4663818,43.8952668,"raymond, me 04071, usa"
"Sebago Lake, ME",-70.5620952,43.853734,"sebago lake, maine, usa"
"York Harbor, ME",-70.6456077,43.1367551,"york harbor, york, me 03909, usa"
"Frederick, MD",-77.4105409,39.4142688,"frederick, md, usa"
"Greenbelt, MD",-76.8755282,39.0045544,"greenbelt, md, usa"
"Rockville, MD",-77.1527578,39.0839973,"rockville, md, usa"
"Salisbury, MD",-75.5993692,38.3606736,"salisbury, md, usa"
"Barre, MA",-72.104837,42.422359,"barre, ma, usa"
"Dennis, MA",-70.1945025,41.7360766,"dennis, ma, usa"
"Lawrence, MA",-71.1631137,42.7070354,"lawrence, ma, usa"
"Martha's Vineyard, MA",-70.645473,41.3804981,"martha's vineyard, massachusetts, usa"
"Milton, MA",-71.0661653,42.2495321,"milton, ma, usa"
"Nantucket, MA",-70.0988002,41.2853251,"nantucket, ma, usa"
"Sagamore, MA",-70.535438,41.7804907,"sagamore, bourne, ma, usa"
"Sandwich, MA",-70.4986579,41.7642796,"sandwich, ma, usa"
"Saugus, MA",-71.0238623,42.4582875,"saugus, ma 01906, usa"
"Sheffield, MA",-73.3551436,42.1099885,"sheffield, ma, usa"
"Stoneham, MA",-71.1001891,42.4816758,"stoneham, ma, usa"
"Watertown, MA",-71.1828321,42.3709299,"watertown, ma, usa"
"Marquette, MI",-87.3953713,46.5436199,"marquette, mi 49855, usa"
"Petoskey, MI",-84.9585241,45.3749899,"petoskey, mi 49770, usa"
"Sawyer, MI",-86.5898397,41.8855031,"sawyer, weesaw township, mi 49125, usa"
"MI, United States",-85.6023643,44.3148443,"michigan, usa"
"Westland, MI",-83.400211,42.324204,"westland, mi, usa"
"Bemidji, MN",-94.8826861,47.471573,"bemidji, mn 56601, usa"
"Hinckley, MN",-92.9388889,46.015,"hinckley, mn 55037, usa"
"Rochester, MN",-92.4588327,44.0193287,"rochester, mn, usa"
"Brookhaven, MS",-90.4406506,31.5790588,"brookhaven, ms, usa"
"Meridian, MS",-88.703656,32.3643098,"meridian, ms, usa"
"Ovett, MS",-89.0328346,31.4854475,"ovett, ms 39464, usa"
"Oxford, MS",-89.5188246,34.3659868,"oxford, ms 38655, usa"
"Pascagoula, MS",-88.5561272,30.3657552,"pascagoula, ms, usa"
"MS, United States",-89.3985283,32.3546679,"mississippi, usa"
"Tupelo, MS",-88.7033859,34.2576066,"tupelo, ms, usa"
"Boulder, MT",-112.1208336,46.2365947,"boulder, mt 59632, usa"
"Gardiner, MT",-110.7057663,45.0318802,"gardiner, mt 59030, usa"
"Kalispell, MT",-114.3168131,48.1919889,"kalispell, mt 59901, usa"
"Columbus, NE",-97.3593904,41.4302973,"columbus, ne 68601, usa"
"Grand Island, NE",-98.3420118,40.9263957,"grand island, ne, usa"
"Kearney, NE",-99.0816784,40.6993303,"kearney, ne, usa"
"McCook, NE",-100.6248741,40.1966701,"mccook, ne 69001, usa"
"Norfolk, NE",-97.4168171,42.0327168,"norfolk, ne 68701, usa"
"Scottsbluff, NE",-103.6671662,41.8666341,"scottsbluff, ne 69361, usa"
"Carson City, NV",-119.7674034,39.1637984,"carson city, nv, usa"
"Elko, NV",-115.7526187,40.8436459,"elko, nv 89801, usa"
"Lake Tahoe, NV",-120.0323507,39.0968493,"lake tahoe, united states"
"Virginia City, NV",-119.6499793,39.3095135,"virginia city, nv 89440, usa"
"Winnemuca, NV",-117.7357354,40.9728274,"winnemucca, nv 89445, usa"
"Bath, NH",-71.9659356,44.167163,"bath, nh, usa"
"Fitzwilliam, NH",-72.141749,42.7806396,"fitzwilliam, nh, usa"
"Hampton, NH",-70.8389219,42.9375932,"hampton, nh, usa"
"Keene, NH",-72.2781409,42.933692,"keene, nh, usa"
"NH, United States",-71.5723953,43.1938516,"new hampshire, usa"
"White Mtns, NH",-71.4325573,44.1643804,"white mountains, lincoln, nh 03251, usa"
"Belmar, NJ",-74.0312673,40.1782647,"belmar, nj, usa"
"Cape May, NJ",-74.9107738,38.9316029,"cape may, nj, usa"
"Florence, NJ",-74.7945602,40.1017054,"florence, nj, usa"
"Long Branch, NJ",-73.9802443,40.3134615,"long branch, nj 07740, usa"
"Ocean City, NJ",-74.5768874,39.2794064,"ocean city, nj, usa"
"Rahway, NJ",-74.2887287,40.6057719,"rahway, nj, usa"
"River Edge, NJ",-74.0331028,40.9328047,"river edge, nj, usa"
"Sandy Hook, NJ",-73.9885498,40.4333496,"sandy hook, middletown township, nj, usa"
"Seaside Heights, NJ",-74.0751473,39.9428599,"seaside heights, nj 08751, usa"
"Toms River, NJ",-74.1873386,39.9634178,"toms river, nj, usa"
"Turnersville, NJ",-75.0518583,39.7728846,"turnersville, washington township, nj, usa"
"West Paterson, NJ",-74.1877792,40.8905524,"woodland park, nj, usa"
"Alamogordo, NM",-105.9601797,32.9007766,"alamogordo, nm 88310, usa"
"Carlsbad, NM",-104.2289925,32.4203395,"carlsbad, nm 88220, usa"
"Chimayo, NM",-105.9469656,36.0039131,"chimayo, nm, usa"
"Clovis, NM",-103.207807,34.4014624,"clovis, nm 88101, usa"
"Farmington, NM",-108.2186856,36.7280583,"farmington, nm, usa"
"Las Cruces, NM",-106.7797529,32.3142451,"las cruces, nm, usa"
"Ruidoso, NM",-105.6813321,33.3338601,"ruidoso, nm, usa"
"Catskills, NY",-73.8645734,42.2173102,"catskill, ny 12414, usa"
"Glen Falls, NY",-73.6440058,43.3095164,"glens falls, ny, usa"
"Orange County, NY",-74.3118212,41.3911653,"orange county, ny, usa"
"Sharon Springs, NY",-74.6221933,42.7895166,"sharon springs, ny 13459, usa"
"Adirondack, NY",-73.7565686,43.7645456,"adirondack, ny 12808, usa"
"Gastonia, NC",-81.1870849,35.2621735,"gastonia, nc, usa"
"Hot Springs, NC",-82.8290318,35.8923253,"hot springs, nc 28743, usa"
"Morehead, NC",-76.7260436,34.7229391,"morehead city, nc, usa"
"Minot, ND",-101.2922906,48.2329668,"minot, nd, usa"
"Findlay, OH",-83.6502309,41.0391283,"findlay, oh 45840, usa"
"Mentor, OH",-81.339552,41.6661573,"mentor, oh 44060, usa"
"Oxford, OH",-84.745231,39.5069974,"oxford, oh 45056, usa"
"OH, United States",-82.907123,40.4172871,"ohio, usa"
"Bartlesville, OK",-95.9783538,36.7467005,"bartlesville, ok, usa"
"El Reno, OK",-97.9550493,35.5322741,"el reno, ok, usa"
"Enid, OK",-97.8783911,36.3955891,"enid, ok, usa"
"Lawton, OK",-98.3920462,34.6075126,"lawton, ok, usa"
"Shawnee, OK",-96.9253004,35.3272928,"shawnee, ok, usa"
"OK, United States",-97.092877,35.0077519,"oklahoma, usa"
"Watonga, OK",-98.413128,35.8447654,"watonga, ok, usa"
"Albany, OR",-123.1059282,44.6365107,"albany, or, usa"
"Bend, OR",-121.3153096,44.0581728,"bend, or, usa"
"Newport, OR",-124.0534505,44.6367836,"newport, or, usa"
"Ontario, OR",-116.9629378,44.0265525,"ontario, or 97914, usa"
"Port Orford, OR",-124.4973267,42.7456644,"port orford, or 97465, usa"
"Seaside, OR",-123.9226385,45.9931636,"seaside, or 97138, usa"
"Warrenton, OR",-123.9237557,46.1651049,"warrenton, or, usa"
"Berwick, PA",-76.2332676,41.0545292,"berwick, pa, usa"
"Bristol, PA",-74.8518311,40.1006661,"bristol, pa 19007, usa"
"Butler, PA",-79.8953328,40.8611755,"butler, pa, usa"
"Cornwells Heights, PA",-74.949836,40.0780411,"cornwells heights, pa 19020, usa"
"Edgemont, PA",-75.4504764,39.9748321,"edgmont, pa 19073, usa"
"Edinboro, PA",-80.1317236,41.8742225,"edinboro, pa 16412, usa"
"Lebanon, PA",-76.4262102,40.3392151,"lebanon, pa, usa"
"Montgomeryville, PA",-75.2437853,40.2473291,"montgomeryville, pa, usa"
"New Castle, PA",-80.347009,41.0036719,"new castle, pa, usa"
"New Milford, PA",-75.7271318,41.8725781,"new milford, pa 18834, usa"
"Pine Grove, PA",-76.3846781,40.5484233,"pine grove, pa 17963, usa"
"Poconos, PA",-75.4344727,41.0700078,"pocono mountains, pennsylvania, usa"
"Rochester, PA",-80.2864509,40.7022882,"rochester, pa, usa"
"Schaefferstown, PA",-76.2943987,40.2984255,"schaefferstown, pa, usa"
"Sunbury, PA",-76.7944104,40.862585,"sunbury, pa 17801, usa"
"Valley Forge, PA",-75.4690966,40.0989851,"valley forge, pa, usa"
"West Chester, PA",-75.6062135,39.959884,"west chester, pa, usa"
"Williamsport, PA",-77.0010786,41.2411897,"williamsport, pa 17701, usa"
"RI, United States",-71.4774291,41.5800945,"rhode island, usa"
"Warwick, RI",-71.4161671,41.7001009,"warwick, ri, usa"
"Westerly, RI",-71.8288077,41.3766798,"westerly, ri, usa"
"Bowman, SC",-80.6810933,33.347625,"bowman, sc 29018, usa"
"Florence, SC",-79.7660945,34.1973393,"florence, sc, usa"
"Spartanburg, SC",-81.9327167,34.9515959,"spartanburg, sc, usa"
"SC, United States",-81.1637245,33.836081,"south carolina, usa"
"Batesland, SD",-102.1011103,43.1283061,"batesland, sd 57716, usa"
"Belle Fourche, SD",-103.852148,44.6713733,"belle fourche, sd 57717, usa"
"Pierre, SD",-100.3537522,44.3667876,"pierre, sd 57501, usa"
"Gaitlinburg, TN",-83.5101638,35.714259,"gatlinburg, tn 37738, usa"
"Jackson, TN",-88.8139469,35.6145169,"jackson, tn, usa"
"Kingsport, TN",-82.5618186,36.548434,"kingsport, tn, usa"
"College Station, TX",-96.3255016,30.6210482,"college station, tx, usa"
"Gun Barrel City, TX",-96.1515623,32.3309699,"gun barrel city, tx, usa"
"Lampasas, TX",-98.1816957,31.063784,"lampasas, tx 76550, usa"
"Laredo, TX",-99.5075519,27.5035613,"laredo, tx, usa"
"Longview, TX",-94.7404891,32.5007037,"longview, tx, usa"
"Mt. Vernon, TX",-95.2213321,33.1887271,"mt vernon, tx 75457, usa"
"Port Aransas, TX",-97.0610994,27.8339158,"port aransas, tx, usa"
"Shelbyville, TX",-94.0789272,31.7617683,"shelbyville, tx, usa"
"Tyler, TX",-95.3010624,32.3512601,"tyler, tx, usa"
"Wimberley, TX",-98.0986204,29.9974362,"wimberley, tx 78676, usa"
"Capitol Reef, UT",-111.1354983,38.0877312,"capitol reef national park, utah, usa"
"Escalante, UT",-111.602119,37.7702663,"escalante, ut 84726, usa"
"Logan, UT",-111.8338359,41.7369803,"logan, ut, usa"
"Moab, UT",-109.550772,38.5732935,"moab, ut 84532, usa"
"Monument Valley, UT",-110.173244,37.004509,"oljato, usa"
"Park City, UT",-111.4979729,40.6460622,"park city, ut, usa"
"Arlington, VT",-73.1539734,43.0747858,"arlington, vt 05250, usa"
"Bridgewater Corners, VT",-72.6653771,43.6199134,"bridgewater corners, bridgewater, vt 05035, usa"
"Dorset, VT",-73.0987801,43.2548074,"dorset, vt, usa"
"Killington, VT",-72.7798247,43.6775677,"killington, vt, usa"
"Ludlow, VT",-72.7010471,43.3960723,"ludlow, vt, usa"
"Lyndonville, VT",-72.0031513,44.5336665,"lyndonville, lyndon, vt 05851, usa"
"Manchester, VT",-73.0720817,43.1635393,"manchester, vt, usa"
"Marlboro, VT",-72.7259271,42.859526,"marlboro, vt, usa"
"Montgomery Center, VT",-72.6083426,44.8785957,"montgomery center, montgomery, vt, usa"
"Newfane, VT",-72.6559313,42.9856736,"newfane, vt, usa"
"VT, United States",-72.5778415,44.5588028,"vermont, usa"
"Stowe, VT",-72.6874023,44.4654332,"stowe, vt 05672, usa"
"Williston, VT",-73.1109997,44.4496023,"williston, vt, usa"
"Windham, VT",-72.7234481,43.1734338,"windham, vt, usa"
"Woodstock, VT",-72.5185112,43.6242442,"woodstock, vt, usa"
"Danville, VA",-79.3950228,36.5859718,"danville, va, usa"
"Fairfax, VA",-77.3053035,38.8459879,"fairfax, va, usa"
"Hampton, VA",-76.3452218,37.0298687,"hampton, va, usa"
"Shenandoah Valley, VA",-78.8497485,38.4834568,"shenandoah valley, virginia 22802, usa"
"Auburn, WA",-122.2284532,47.3073228,"auburn, wa, usa"
"Blaine, WA",-122.7471191,48.993723,"blaine, wa, usa"
"Bremerton, WA",-122.6269768,47.5650067,"bremerton, wa, usa"
"Centralia, WA",-122.9542972,46.7162136,"centralia, wa, usa"
"Edmonds, WA",-122.3769102,47.8111602,"edmonds, wa, usa"
"Everett, WA",-122.207417,47.9782457,"everett, wa, usa"
"Issaquah, WA",-122.0329148,47.5300699,"issaquah, wa, usa"
"Kent, WA",-122.234771,47.3830671,"kent, wa, usa"
"Long Beach Peninsula, WA",-124.0543234,46.3523219,"long beach, wa, usa"
"Lynnwood, WA",-122.3151313,47.8209301,"lynnwood, wa, usa"
"Mt Vernon, WA",-122.3374542,48.4201105,"mount vernon, wa, usa"
"Oak Harbor, WA",-122.6484205,48.2882947,"oak harbor, wa 98277, usa"
"Redmond, WA",-122.121512,47.6739881,"redmond, wa, usa"
"San Juan Islands, WA",-122.94443125,48.56017885,"san juan islands, washington, usa"
"Walla Walla, WA",-118.3430209,46.0645809,"walla walla, wa 99362, usa"
"Wenatchee, WA",-120.3103494,47.4234599,"wenatchee, wa 98801, usa"
"Bluefield, WV",-81.2223195,37.2698395,"bluefield, wv, usa"
"Lost River, WV",-78.8057968,38.9561313,"lost river, wv 26801, usa"
"Proctor, WV",-80.8237881,39.710263,"proctor, wv 26155, usa"
"Shepherdstown, WV",-77.8041609,39.4300996,"shepherdstown, wv, usa"
"Ashland, WI",-90.8837982,46.5924428,"ashland, wi, usa"
"Geneva Lakes, WI",-88.4334301,42.5916836,"lake geneva, wi 53147, usa"
"Oshkosh, WI",-88.5426136,44.0247062,"oshkosh, wi, usa"
"Sheboygan, WI",-87.71453,43.7508284,"sheboygan, wi, usa"
"WI, United States",-88.7878678,43.7844397,"wisconsin, usa"
"Freedom, WY",-111.0437503,42.9825783,"freedom, wy 83120, usa"
"Ava, MO",-92.6604457,36.951999,"ava, mo 65608, usa"
"Branson, MO",-93.2183384,36.6441276,"branson, mo 65616, usa"
"Cape Girardeau, MO",-89.5181476,37.3058839,"cape girardeau, mo, usa"
"Moberly, MO",-92.4382367,39.4183689,"moberly, mo 65270, usa"
"Noel, MO",-94.485217,36.5456293,"noel, mo 64854, usa"
"MO, United States",-91.8318334,37.9642529,"missouri, usa"
"PR, United States",-106.5348379,38.7945952,"united states"
"Aguadilla, PR",-67.1541097,18.4295875,"aguadilla, 00603, puerto rico"
"Bayamon, PR",-66.1653224,18.389396,"bayamón, puerto rico"
"Coamo, PR",-66.3635229,18.0761839,"coamo, 00769, puerto rico"
"Hormigueros, PR",-67.1119932,18.1382447,"hormigueros 00660, puerto rico"
"Luquillo, PR",-65.7252877,18.3417507,"luquillo, puerto rico"
"Manati, PR",-66.4866733,18.4204876,"manatí, puerto rico"
"Mayaguez, PR",-67.1179511,18.200345,"mayagüez, puerto rico"
"Patillas, PR",-66.0106684,18.0251582,"patillas, puerto rico"
"Ponce, PR",-66.6240293,18.0033124,"ponce, puerto rico"
"Ricon, PR",-67.2311584,18.3317391,"rincón 00677, puerto rico"
"Vieques Island, PR",-65.4400985,18.1262854,"vieques, puerto rico"
"St. Croix, VI",-64.8347992,17.7245968,"st croix, usvi"
"St. John, VI",-64.7280952,18.3368114,"st john, 00830, usvi"
"Tortola, VI",-64.6332782,18.4334704,"tortola, british virgin islands"
"Abilene, KS",-97.2139094,38.9172216,"abilene, ks 67410, usa"
"Abingdon, MD",-76.2772223,39.4622357,"abingdon, md, usa"
"Acton, MA",-71.43284,42.4850931,"acton, ma, usa"
"Adamstown, PA",-76.0567227,40.2413392,"adamstown, pa, usa"
"Adirondack Mtns., NY",-73.8693043,44.1247154,"adirondack mountains"
"Ahwahnee, CA",-119.726218,37.3651749,"ahwahnee, ca, usa"
"Aiea, HI",-157.9308871,21.3791929,"aiea, hi 96701, usa"
"Aiken, SC",-81.7195056,33.5605545,"aiken, sc, usa"
"Alamosa, CO",-105.8700214,37.4694491,"alamosa, co 81101, usa"
"Alexandria, VA",-77.0435257,38.804693,"alexandria, va, usa"
"Amador City, CA",-120.824103,38.4193553,"amador city, ca, usa"
"Anahola, HI",-159.3157173,22.1473253,"anahola, hi 96703, usa"
"Anderson, SC",-82.6501332,34.5034394,"anderson, sc, usa"
"Andover, VT",-72.6965278,43.2773586,"andover, vt, usa"
"Angelica, NY",-78.0158388,42.3067345,"angelica, ny, usa"
"Apache Junction, AZ",-111.5500532,33.414911,"apache junction, az, usa"
"Arden, NC",-82.5166982,35.4661613,"arden, asheville, nc 28704, usa"
"Arlington Heights, MA",-71.178551,42.4203797,"arlington heights, arlington, ma, usa"
"Ashland, VA",-77.4799837,37.7590318,"ashland, va 23005, usa"
"Astoria, OR",-123.8312534,46.1878841,"astoria, or 97103, usa"
"Atkinson, IL",-90.0151121,41.4208678,"atkinson, il 61235, usa"
"Atlantic Beach, NC",-76.7402108,34.6990505,"atlantic beach, nc 28512, usa"
"Atwood, MI",-85.3453512,45.1791709,"atwood, mi 49729, usa"
"Auburndale, FL",-81.7886906,28.0652975,"auburndale, fl, usa"
"Avon, CT",-72.8305154,41.8096201,"avon, ct, usa"
"Bailey Island, ME",-69.9940654,43.7366927,"bailey island, harpswell, me 04003, usa"
"Bal Harbour, FL",-80.1269896,25.8917613,"bal harbour, fl 33154, usa"
"Bass Lake, CA",-119.5774616,37.3309245,"bass lake, ca, usa"
"Beacon, NY",-73.9695832,41.5048158,"beacon, ny 12508, usa"
"Beacon Hill, MA",-71.06939,42.3561948,"beacon hill, boston, ma, usa"
"Beaver Falls, PA",-80.3192295,40.7520097,"beaver falls, pa 15010, usa"
"Beaverton, OR",-122.804032,45.4869283,"beaverton, or, usa"
"Beckley, WV",-81.1851434,37.7765659,"beckley, wv 25801, usa"
"Bellaire, MI",-85.2102756,44.9800981,"bellaire, mi 49615, usa"
"Bernal Heights, CA",-122.4113891,37.7398411,"bernal heights, san francisco, ca, usa"
"Berwick, ME",-70.8635506,43.2683199,"berwick, me 03901, usa"
"Bethel, CT",-73.4142958,41.3711193,"bethel, ct 06801, usa"
"Bethlehem, PA",-75.3704579,40.6259316,"bethlehem, pa, usa"
"Bisbee, AZ",-109.9284084,31.4481547,"bisbee, az 85603, usa"
"Blowing Rock, NC",-81.6776059,36.135129,"blowing rock, nc, usa"
"Blue Island, IL",-87.6800486,41.6572562,"blue island, il, usa"
"Blue River, OR",-122.19685,44.1734269,"blue river, mckenzie bridge, or 97413, usa"
"Boonton, NJ",-74.4076022,40.9027832,"boonton, nj 07005, usa"
"Boonville, MO",-92.7432241,38.9735565,"boonville, mo 65233, usa"
"Boothbay Harbor, ME",-69.6281014,43.8523045,"boothbay harbor, me 04538, usa"
"Boulder, UT",-111.4242702,37.9081314,"boulder, ut 84716, usa"
"Bowling Green, KY",-86.4808043,36.9685219,"bowling green, ky, usa"
"Brainerd, MN",-94.2020084,46.3526733,"brainerd, mn 56401, usa"
"Brandon, FL",-82.2611045,27.9378178,"brandon, fl, usa"
"Brentwood, CA",-121.6957863,37.931868,"brentwood, ca 94513, usa"
"Bridgeton, MO",-90.4115057,38.7669954,"bridgeton, mo, usa"
"Bristol, RI",-71.2662025,41.6771101,"bristol, ri 02809, usa"
"Brunswick, OH",-81.8418006,41.2381096,"brunswick, oh, usa"
"Buckhead, GA",-84.3798715,33.8394162,"buckhead, atlanta, ga, usa"
"Buckley, IL",-88.0380959,40.5969794,"buckley, il 60918, usa"
"Buena Park, CA",-117.9981387,33.8674044,"buena park, ca, usa"
"Butte, MT",-112.5347776,46.0038232,"butte, mt, usa"
"Calistoga, CA",-122.5797054,38.5787965,"calistoga, ca 94515, usa"
"Cambria, CA",-121.0807468,35.5641381,"cambria, ca, usa"
"Canton, TX",-95.8632996,32.5565244,"canton, tx 75103, usa"
